O,D,DIFF
215.0,304.0,-287.369995
215.0,305.0,-216.33999599999999
215.0,306.0,-322.199997
215.0,307.0,-492.1600179999999
215.0,308.0,-391.130005
215.0,309.0,-252.269989
215.0,310.0,-218.79998799999998
215.0,311.0,-391.799987
215.0,312.0,-406.289978
215.0,313.0,-308.789994
215.0,314.0,-250.629997
215.0,315.0,-259.880005
215.0,316.0,-865.4400019999999
215.0,317.0,-443.25
215.0,318.0,-854.809937
215.0,319.0,-385.42001300000004
215.0,320.0,-439.06001200000003
215.0,321.0,-699.7299800000001
215.0,322.0,-148.400009
215.0,323.0,-225.82
215.0,324.0,-222.300003
215.0,325.0,-219.06998399999998
215.0,326.0,-126.930004
215.0,327.0,-199.15999599999998
215.0,328.0,-122.14999800000001
215.0,442.0,-218.33999599999999
215.0,443.0,-387.460007
215.0,444.0,-175.41998999999998
215.0,445.0,-105.11999899999999
215.0,448.0,-111.549999
215.0,449.0,-252.13000499999998
215.0,450.0,-236.269989
215.0,467.0,-216.53999299999998
215.0,469.0,-145.36999500000002
215.0,470.0,-133.230004
215.0,472.0,-175.850006
215.0,473.0,-126.649998
215.0,474.0,-124.10999699999999
215.0,476.0,-119.420002
215.0,484.0,-109.819999
215.0,489.0,-123.959999
216.0,318.0,-125.76000200000001
223.0,316.0,-231.740005
223.0,318.0,-424.230011
224.0,316.0,-117.780003
224.0,318.0,-246.800003
227.0,318.0,-108.01999599999999
228.0,318.0,-186.800003
229.0,316.0,-133.450005
229.0,318.0,-232.079994
230.0,316.0,-118.91999799999999
230.0,318.0,-225.0
232.0,318.0,-147.029999
236.0,318.0,-125.17000200000001
25.0,215.0,-171.149994
25.0,318.0,-145.38000499999998
253.0,289.0,-103.450001
261.0,316.0,-136.41999800000002
261.0,318.0,-259.82998699999996
263.0,318.0,-106.76999699999999
265.0,318.0,-111.65999199999999
289.0,355.0,-101.5
289.0,356.0,-130.16000300000002
289.0,357.0,-144.920006
289.0,358.0,-119.790001
289.0,359.0,-120.139999
289.0,360.0,-157.47000100000002
289.0,361.0,-142.619995
289.0,367.0,-103.110001
29.0,215.0,-100.869999
302.0,303.0,-392.509994
302.0,304.0,-288.58000200000004
302.0,305.0,-115.260002
302.0,307.0,-319.05999699999995
302.0,308.0,-329.200012
302.0,309.0,-145.379997
302.0,313.0,-153.5
302.0,317.0,-123.000004
302.0,320.0,-117.84000400000001
302.0,442.0,-114.34000400000001
302.0,443.0,-178.96999399999999
302.0,449.0,-149.20999899999998
303.0,316.0,-336.400025
303.0,318.0,-407.100006
304.0,316.0,-170.299995
304.0,318.0,-192.220009
305.0,316.0,-119.25000800000001
305.0,318.0,-124.70999499999999
306.0,316.0,-252.949997
306.0,318.0,-270.31999199999996
307.0,316.0,-418.139999
307.0,318.0,-408.26000999999997
308.0,316.0,-271.730011
308.0,318.0,-317.700012
309.0,316.0,-161.689994
309.0,318.0,-169.61999500000002
31.0,215.0,-105.679997
310.0,316.0,-112.950001
310.0,318.0,-127.25000700000001
311.0,316.0,-296.779998
311.0,318.0,-278.029999
312.0,316.0,-350.369995
312.0,318.0,-317.990005
313.0,316.0,-226.07
313.0,318.0,-237.62999
314.0,316.0,-171.26000299999998
314.0,318.0,-180.289994
315.0,316.0,-158.58999599999999
315.0,318.0,-156.430001
316.0,317.0,-334.840011
316.0,318.0,-918.9400019999999
316.0,319.0,-458.170013
316.0,320.0,-563.070007
316.0,321.0,-574.840027
316.0,322.0,-112.079998
316.0,323.0,-107.82
316.0,325.0,-148.79000100000002
316.0,327.0,-138.549995
316.0,442.0,-128.729995
316.0,443.0,-204.350006
316.0,449.0,-204.36
316.0,450.0,-141.650002
316.0,467.0,-137.579994
316.0,469.0,-126.29000099999999
316.0,470.0,-112.73999699999999
316.0,472.0,-111.279998
317.0,318.0,-336.94000300000005
318.0,319.0,-738.669983
318.0,320.0,-700.1499940000001
318.0,321.0,-802.119995
318.0,322.0,-158.890007
318.0,323.0,-177.370002
318.0,324.0,-182.59000400000002
318.0,325.0,-238.720001
318.0,326.0,-129.970002
318.0,327.0,-182.419999
318.0,328.0,-112.849998
318.0,442.0,-142.46999399999999
318.0,443.0,-254.54000100000002
318.0,444.0,-107.48999799999999
318.0,449.0,-210.529991
318.0,450.0,-159.350006
318.0,467.0,-196.720001
318.0,469.0,-132.70999899999998
318.0,470.0,-117.950001
318.0,472.0,-159.519996
318.0,473.0,-102.08000200000001
318.0,476.0,-131.480003
318.0,484.0,-107.840001
318.0,489.0,-106.039997
328.0,730.0,-127.0
34.0,215.0,-228.730003
34.0,316.0,-109.339997
34.0,318.0,-198.919998
421.0,424.0,-127.060001
422.0,424.0,-248.220001
422.0,438.0,-118.13999899999999
422.0,961.0,-115.450001
423.0,438.0,-141.25
423.0,708.0,-106.259998
423.0,722.0,-106.370003
423.0,961.0,-188.840012
423.0,966.0,-165.77999899999998
423.0,969.0,-144.439995
424.0,425.0,-480.84999100000005
424.0,426.0,-1159.660034
424.0,427.0,-452.88000500000004
424.0,428.0,-212.43
424.0,429.0,-211.71000600000002
424.0,430.0,-457.430023
424.0,432.0,-113.369999
424.0,433.0,-132.340004
424.0,434.0,-119.279999
424.0,435.0,-121.179997
424.0,436.0,-169.91999800000002
424.0,437.0,-259.91000299999996
424.0,438.0,-245.32
424.0,439.0,-136.830001
424.0,440.0,-178.75
424.0,441.0,-220.32
424.0,708.0,-150.580002
424.0,709.0,-182.390007
424.0,713.0,-126.58000200000001
425.0,438.0,-311.410004
425.0,708.0,-245.849998
425.0,713.0,-199.36
425.0,961.0,-171.629998
425.0,966.0,-136.70999899999998
426.0,438.0,-367.799988
426.0,708.0,-185.41000400000001
426.0,713.0,-154.659996
427.0,438.0,-361.95999099999995
427.0,708.0,-234.220001
427.0,713.0,-193.220002
427.0,961.0,-149.70999899999998
427.0,966.0,-127.099994
428.0,438.0,-124.52000100000001
429.0,438.0,-221.739998
429.0,708.0,-111.419994
430.0,438.0,-264.729996
430.0,708.0,-135.95999899999998
430.0,713.0,-121.45000100000001
432.0,438.0,-180.66000400000001
432.0,708.0,-120.910003
432.0,713.0,-104.439994
432.0,961.0,-103.349999
433.0,438.0,-207.01000299999998
433.0,708.0,-116.099998
434.0,438.0,-191.91000400000001
435.0,438.0,-461.779999
435.0,708.0,-252.09000400000002
435.0,713.0,-202.860001
435.0,961.0,-113.339996
435.0,966.0,-50.300003000000004
436.0,438.0,-457.52002
436.0,708.0,-266.810012
436.0,713.0,-209.149994
436.0,961.0,-111.610001
437.0,438.0,-535.319977
437.0,708.0,-163.15000200000003
437.0,713.0,-135.17999299999997
438.0,439.0,-291.83999600000004
438.0,440.0,-232.669998
438.0,441.0,-500.26001
438.0,687.0,-135.630005
438.0,688.0,-287.299987
438.0,709.0,-138.769997
439.0,708.0,-213.90000099999997
439.0,713.0,-175.120003
439.0,722.0,-209.91000400000001
439.0,961.0,-290.169983
439.0,963.0,-187.570007
439.0,966.0,-230.819992
439.0,969.0,-248.570007
439.0,971.0,-180.420006
440.0,708.0,-199.800003
440.0,713.0,-166.08999699999998
440.0,961.0,-50.23
441.0,708.0,-611.959991
441.0,713.0,-529.130005
449.0,730.0,-133.770004
453.0,730.0,-145.91000300000002
457.0,730.0,-167.640007
458.0,730.0,-224.319999
458.0,739.0,-117.490002
459.0,730.0,-273.15001
459.0,736.0,-110.22999899999999
459.0,738.0,-109.14000300000001
459.0,739.0,-150.269997
460.0,730.0,-248.019997
460.0,736.0,-105.420002
460.0,738.0,-112.660004
460.0,739.0,-111.719997
461.0,730.0,-519.6999820000001
461.0,736.0,-218.58999599999999
461.0,737.0,-149.829995
461.0,738.0,-199.08000199999998
461.0,739.0,-225.309998
462.0,730.0,-185.489998
462.0,738.0,-104.229996
462.0,739.0,-147.02000400000003
463.0,730.0,-523.309998
463.0,736.0,-218.800011
463.0,737.0,-147.760002
463.0,738.0,-192.550004
463.0,739.0,-341.449997
464.0,730.0,-756.529999
464.0,731.0,-123.18
464.0,733.0,-117.18999499999998
464.0,734.0,-134.459999
464.0,735.0,-112.32000300000001
464.0,736.0,-275.39
464.0,737.0,-189.450005
464.0,738.0,-301.32000700000003
464.0,739.0,-284.960007
465.0,730.0,-234.600013
465.0,738.0,-239.540001
465.0,739.0,-484.5
466.0,730.0,-298.710006
466.0,736.0,-140.63000499999998
466.0,738.0,-971.1999820000001
466.0,739.0,-2233.8598629999997
466.0,741.0,-319.27002000000005
466.0,743.0,-243.800003
467.0,730.0,-104.300003
472.0,730.0,-183.640007
472.0,739.0,-103.89000300000001
476.0,730.0,-438.149994
476.0,736.0,-184.230003
476.0,738.0,-144.639992
476.0,739.0,-179.290001
480.0,730.0,-133.440003
481.0,730.0,-315.030014
481.0,736.0,-117.860004
481.0,739.0,-138.230003
483.0,730.0,-142.600006
484.0,730.0,-180.0
484.0,739.0,-164.810005
485.0,730.0,-100.73000300000001
486.0,730.0,-189.89
487.0,730.0,-263.81001200000003
487.0,736.0,-103.620007
487.0,739.0,-127.210003
488.0,730.0,-129.469993
488.0,739.0,-132.129997
489.0,730.0,-106.479995
489.0,739.0,-179.079994
490.0,738.0,-111.410003
490.0,739.0,-540.120026
490.0,741.0,-143.61
490.0,743.0,-208.599991
491.0,739.0,-177.14000700000003
670.0,985.0,-189.440002
681.0,985.0,-139.879997
684.0,985.0,-239.629989
685.0,971.0,-103.36999499999999
685.0,985.0,-239.180001
686.0,961.0,-104.209999
687.0,708.0,-143.18
687.0,713.0,-106.400001
687.0,722.0,-120.060005
687.0,961.0,-154.099998
687.0,966.0,-139.459991
687.0,969.0,-129.060005
688.0,708.0,-225.069999
688.0,713.0,-170.850006
688.0,722.0,-126.68
688.0,961.0,-163.800003
688.0,966.0,-142.200005
688.0,969.0,-131.069999
69.0,215.0,-112.42999699999999
693.0,961.0,-105.91000400000001
693.0,966.0,-101.760002
694.0,961.0,-109.079998
696.0,708.0,-103.180004
696.0,961.0,-116.310001
696.0,966.0,-102.54000099999999
697.0,708.0,-386.970001
697.0,713.0,-385.879974
698.0,708.0,-208.28999399999998
698.0,713.0,-193.91000400000001
699.0,708.0,-225.620011
699.0,713.0,-193.409996
70.0,201.0,-131.300003
70.0,215.0,-177.02999899999998
70.0,318.0,-50.23
700.0,708.0,-237.320007
700.0,713.0,-220.81999199999998
701.0,708.0,-193.449997
701.0,713.0,-160.71999399999999
701.0,722.0,-151.290001
701.0,728.0,-109.279999
701.0,961.0,-227.170005
701.0,962.0,-144.129998
701.0,963.0,-194.059997
701.0,964.0,-206.950005
701.0,966.0,-189.360001
701.0,969.0,-159.34000400000002
701.0,971.0,-134.209999
702.0,708.0,-196.360008
702.0,713.0,-184.689995
703.0,708.0,-116.720001
703.0,713.0,-100.529995
703.0,722.0,-115.51999699999999
703.0,961.0,-160.09000400000002
703.0,963.0,-135.439995
703.0,964.0,-139.0
703.0,966.0,-144.29000000000002
703.0,969.0,-111.01999599999999
704.0,708.0,-539.569977
704.0,713.0,-433.929993
704.0,722.0,-210.360001
704.0,728.0,-113.999996
704.0,961.0,-248.850006
704.0,962.0,-159.91999800000002
704.0,963.0,-219.860001
704.0,964.0,-204.950004
704.0,966.0,-241.220001
704.0,969.0,-186.54000100000002
704.0,971.0,-166.27999899999998
704.0,985.0,-111.01999699999999
706.0,708.0,-138.559998
706.0,713.0,-106.220001
706.0,722.0,-140.14000700000003
706.0,961.0,-161.250008
706.0,963.0,-136.47000100000002
706.0,966.0,-158.010002
706.0,969.0,-105.73000300000001
707.0,722.0,-109.70999499999999
707.0,961.0,-136.269997
707.0,963.0,-106.560002
707.0,964.0,-112.680001
707.0,966.0,-144.809997
708.0,709.0,-2600.989991
708.0,710.0,-1322.890015
708.0,711.0,-530.0500179999999
708.0,712.0,-797.7000130000001
708.0,717.0,-205.760009
708.0,721.0,-131.08999599999999
708.0,723.0,-520.730011
708.0,726.0,-370.710007
708.0,727.0,-583.4800110000001
709.0,713.0,-2231.569946
709.0,722.0,-107.850002
709.0,728.0,-158.849998
709.0,961.0,-119.929996
709.0,966.0,-118.619999
71.0,201.0,-128.180001
71.0,215.0,-205.29998799999998
710.0,713.0,-1201.200012
711.0,713.0,-500.14001399999995
711.0,722.0,-345.58000200000004
711.0,728.0,-279.350006
711.0,961.0,-476.130005
711.0,962.0,-346.750015
711.0,963.0,-348.02000499999997
711.0,964.0,-454.44999699999994
711.0,966.0,-419.83000200000004
711.0,969.0,-313.58000200000004
711.0,970.0,-144.78999299999998
711.0,971.0,-252.560005
711.0,975.0,-104.720005
711.0,985.0,-383.160004
712.0,713.0,-923.3999940000001
712.0,722.0,-124.75
712.0,961.0,-140.149994
712.0,963.0,-114.22999999999999
712.0,964.0,-108.989998
712.0,966.0,-151.14000700000003
713.0,717.0,-187.20999899999998
713.0,721.0,-107.649998
713.0,723.0,-483.110001
713.0,726.0,-624.649994
713.0,727.0,-976.080017
713.0,728.0,-122.610005
714.0,966.0,-109.110001
714.0,985.0,-160.739998
715.0,985.0,-171.51000200000001
717.0,722.0,-259.58999700000004
717.0,728.0,-177.470001
717.0,961.0,-319.06999199999996
717.0,962.0,-214.349991
717.0,963.0,-237.879997
717.0,964.0,-280.279999
717.0,966.0,-320.130004
717.0,969.0,-193.93
717.0,970.0,-101.17000200000001
717.0,971.0,-167.440003
717.0,985.0,-255.379998
718.0,966.0,-114.219998
720.0,722.0,-175.44001
720.0,728.0,-110.689998
720.0,961.0,-201.559998
720.0,962.0,-122.19000199999999
720.0,963.0,-138.16000300000002
720.0,964.0,-154.670006
720.0,966.0,-239.459992
720.0,969.0,-114.150002
720.0,985.0,-140.710006
721.0,722.0,-1512.51001
721.0,728.0,-366.649994
721.0,961.0,-800.119995
721.0,962.0,-442.5
721.0,963.0,-466.76000999999997
721.0,964.0,-480.49996899999996
721.0,966.0,-814.090027
721.0,969.0,-425.769989
721.0,970.0,-193.060006
721.0,971.0,-291.90001
721.0,975.0,-123.43
721.0,985.0,-466.860001
722.0,723.0,-469.04998800000004
722.0,724.0,-166.64000700000003
722.0,725.0,-236.620003
722.0,728.0,-105.78000700000001
722.0,961.0,-949.059997
722.0,962.0,-442.410004
722.0,963.0,-520.98999
722.0,964.0,-470.339996
722.0,966.0,-3390.2697749999998
722.0,967.0,-121.470001
722.0,968.0,-138.170006
722.0,969.0,-485.58000200000004
722.0,970.0,-246.100007
722.0,971.0,-398.090011
722.0,972.0,-162.350006
722.0,974.0,-209.72000099999997
722.0,975.0,-171.54998799999998
722.0,976.0,-152.279991
722.0,979.0,-236.77999899999998
722.0,980.0,-135.450005
722.0,982.0,-149.360001
722.0,983.0,-168.419983
722.0,984.0,-163.540001
722.0,985.0,-587.350006
723.0,728.0,-376.23999100000003
723.0,961.0,-642.730011
723.0,962.0,-477.74001999999996
723.0,963.0,-477.809998
723.0,964.0,-642.530029
723.0,966.0,-558.980011
723.0,969.0,-465.709991
723.0,970.0,-196.88000499999998
723.0,971.0,-369.140014
723.0,975.0,-155.120003
723.0,985.0,-554.529999
724.0,728.0,-835.399963
724.0,961.0,-175.809998
724.0,962.0,-337.5
724.0,963.0,-118.440003
724.0,964.0,-109.13000199999999
724.0,966.0,-248.419998
724.0,985.0,-100.63999899999999
725.0,728.0,-116.32
725.0,961.0,-313.740006
725.0,962.0,-161.83999699999998
725.0,963.0,-213.899994
725.0,964.0,-220.780014
725.0,966.0,-329.789993
725.0,969.0,-198.349998
725.0,971.0,-164.29000100000002
725.0,985.0,-225.209991
726.0,728.0,-934.629944
726.0,961.0,-198.830002
726.0,962.0,-302.18000800000004
726.0,963.0,-128.739998
727.0,728.0,-183.459999
728.0,961.0,-650.609985
728.0,962.0,-1124.2999869999999
728.0,963.0,-370.20999100000006
728.0,964.0,-241.130005
728.0,966.0,-212.340011
729.0,730.0,-1441.77002
729.0,731.0,-201.13001300000002
729.0,732.0,-136.009995
729.0,733.0,-198.230003
729.0,734.0,-271.500015
729.0,735.0,-190.669999
729.0,736.0,-452.95001199999996
729.0,737.0,-312.549987
729.0,738.0,-673.75
729.0,739.0,-144.29000000000002
73.0,201.0,-123.749996
73.0,215.0,-194.869995
730.0,731.0,-624.649994
730.0,732.0,-637.699981
730.0,733.0,-645.3399959999999
730.0,734.0,-1935.6700440000002
730.0,735.0,-562.8299870000001
730.0,736.0,-6265.57959
730.0,737.0,-684.780029
730.0,738.0,-997.2099609999999
730.0,739.0,-188.029992
730.0,740.0,-101.91
731.0,736.0,-919.1800229999999
731.0,738.0,-131.060005
732.0,736.0,-953.8200380000001
732.0,738.0,-111.919994
733.0,736.0,-955.349976
733.0,738.0,-136.949997
734.0,736.0,-2833.599976
734.0,738.0,-233.400002
735.0,736.0,-824.99997
735.0,738.0,-116.94000299999999
736.0,737.0,-1118.02008
736.0,738.0,-343.369995
737.0,738.0,-216.780014
738.0,739.0,-1444.27002
738.0,740.0,-727.950012
738.0,741.0,-263.30999699999995
738.0,743.0,-193.949997
739.0,740.0,-5475.26001
739.0,741.0,-6031.909912
739.0,742.0,-501.279999
739.0,743.0,-3040.869995
739.0,744.0,-317.909989
739.0,745.0,-405.830001
739.0,746.0,-250.409996
739.0,747.0,-139.770004
739.0,749.0,-151.390007
739.0,750.0,-149.950005
739.0,751.0,-129.22999599999997
739.0,752.0,-177.100006
739.0,753.0,-102.470001
739.0,754.0,-115.19000600000001
739.0,755.0,-116.79000099999999
740.0,741.0,-625.669983
740.0,743.0,-882.880004
740.0,744.0,-114.669994
741.0,742.0,-187.14
741.0,743.0,-7714.049805000001
741.0,744.0,-993.3199770000001
741.0,745.0,-1001.619964
741.0,746.0,-658.260009
741.0,747.0,-302.309997
741.0,749.0,-141.52999899999998
741.0,751.0,-246.689994
741.0,752.0,-352.779999
741.0,753.0,-136.449997
741.0,754.0,-141.16999800000002
741.0,755.0,-173.480003
741.0,756.0,-102.140004
742.0,743.0,-234.010002
742.0,744.0,-131.349999
743.0,744.0,-1461.5199579999999
743.0,745.0,-2091.18982
743.0,746.0,-1540.079956
743.0,747.0,-570.229981
743.0,748.0,-174.029998
743.0,749.0,-228.850006
743.0,751.0,-424.84999100000005
743.0,752.0,-712.3399959999999
743.0,753.0,-216.01000299999998
743.0,754.0,-190.08000199999998
743.0,755.0,-258.110001
743.0,756.0,-146.990005
743.0,775.0,-128.26000200000001
744.0,745.0,-1762.729981
744.0,746.0,-1269.219971
744.0,747.0,-428.130005
744.0,748.0,-116.389999
744.0,749.0,-133.33000199999998
744.0,751.0,-322.350006
744.0,752.0,-567.639984
744.0,753.0,-176.16000300000002
744.0,754.0,-147.09000400000002
744.0,755.0,-208.759994
744.0,756.0,-104.32
77.0,201.0,-162.47999599999997
77.0,213.0,-108.97999999999999
77.0,214.0,-126.330001
77.0,215.0,-254.260002
77.0,316.0,-130.54000100000002
77.0,318.0,-153.769996
77.0,424.0,-117.939994
77.0,708.0,-155.009995
77.0,713.0,-123.72999899999999
77.0,722.0,-110.27
77.0,728.0,-109.82999799999999
77.0,736.0,-128.699997
77.0,739.0,-128.699997
77.0,743.0,-101.900001
77.0,961.0,-110.349999
77.0,966.0,-104.739998
77.0,985.0,-190.600006
78.0,201.0,-186.629997
78.0,214.0,-109.77000800000002
78.0,215.0,-244.41999800000002
79.0,201.0,-280.11001600000003
79.0,213.0,-171.379997
79.0,214.0,-152.14
79.0,215.0,-343.709992
933.0,953.0,-122.33000200000001
934.0,953.0,-110.800003
938.0,985.0,-202.83999599999999
939.0,953.0,-206.779991
941.0,953.0,-904.799987
942.0,953.0,-313.450013
947.0,953.0,-154.180008
949.0,953.0,-611.6700129999999
95.0,215.0,-113.649997
95.0,424.0,-145.28999299999998
95.0,438.0,-128.730003
950.0,953.0,-270.210007
951.0,953.0,-269.15000899999995
952.0,953.0,-166.849999
953.0,954.0,-393.27000499999997
953.0,955.0,-432.939987
953.0,956.0,-564.420014
953.0,957.0,-220.640007
953.0,958.0,-152.779999
953.0,960.0,-183.890007
953.0,977.0,-104.41
961.0,964.0,-659.799988
961.0,967.0,-103.0
961.0,968.0,-119.020004
961.0,970.0,-236.589989
961.0,972.0,-144.11999500000002
961.0,974.0,-233.860008
961.0,975.0,-161.870011
961.0,976.0,-206.030007
961.0,979.0,-240.530007
961.0,980.0,-133.08000199999998
961.0,982.0,-239.379997
961.0,983.0,-182.08999599999999
961.0,984.0,-229.25
961.0,985.0,-527.450012
962.0,964.0,-632.01001
962.0,970.0,-286.610001
962.0,974.0,-113.309998
962.0,976.0,-140.019997
962.0,979.0,-105.38000400000001
962.0,982.0,-197.32
962.0,983.0,-109.300003
962.0,985.0,-153.699997
963.0,964.0,-1472.340027
963.0,970.0,-828.569977
963.0,972.0,-109.88000199999999
963.0,974.0,-166.330009
963.0,975.0,-118.84
963.0,976.0,-177.860001
963.0,979.0,-196.230004
963.0,980.0,-108.569996
963.0,982.0,-202.600007
963.0,983.0,-196.33000199999998
963.0,984.0,-145.150001
963.0,985.0,-380.610001
964.0,966.0,-976.190002
964.0,969.0,-161.97000199999997
964.0,970.0,-294.220002
964.0,971.0,-171.350007
964.0,974.0,-110.970001
964.0,976.0,-140.870003
964.0,982.0,-197.51000900000003
964.0,983.0,-106.02000000000001
964.0,985.0,-139.72999500000003
965.0,966.0,-128.619995
965.0,969.0,-132.27999899999998
965.0,971.0,-334.900009
965.0,975.0,-251.550004
965.0,982.0,-287.289993
965.0,985.0,-726.200013
966.0,967.0,-180.400002
966.0,968.0,-209.620003
966.0,970.0,-455.980011
966.0,972.0,-260.81999199999996
966.0,974.0,-364.059998
966.0,975.0,-292.73999
966.0,976.0,-238.059998
966.0,979.0,-367.37001
966.0,980.0,-214.330001
966.0,981.0,-106.41999799999999
966.0,982.0,-193.419998
966.0,983.0,-192.029998
966.0,984.0,-290.95999099999995
966.0,985.0,-968.799988
967.0,969.0,-173.510002
967.0,971.0,-430.92999199999997
967.0,975.0,-305.62999
967.0,982.0,-476.539993
967.0,985.0,-812.72995
968.0,969.0,-214.52999899999998
968.0,970.0,-120.950001
968.0,971.0,-611.369995
968.0,975.0,-403.549988
968.0,982.0,-558.329986
968.0,985.0,-1256.929993
969.0,970.0,-575.510009
969.0,972.0,-246.279991
969.0,974.0,-526.4300230000001
969.0,975.0,-380.959991
969.0,976.0,-505.969986
969.0,979.0,-422.480011
969.0,980.0,-277.230011
969.0,981.0,-181.08999599999999
969.0,982.0,-533.600006
969.0,983.0,-327.59999000000005
969.0,984.0,-424.87001
969.0,985.0,-1143.960022
970.0,971.0,-422.16001900000003
970.0,972.0,-142.119995
970.0,974.0,-226.630005
970.0,975.0,-163.110001
970.0,976.0,-218.379997
970.0,979.0,-222.16000400000001
970.0,980.0,-134.069992
970.0,982.0,-233.409996
970.0,983.0,-167.169998
970.0,984.0,-241.300003
970.0,985.0,-491.790009
971.0,972.0,-574.1800230000001
971.0,974.0,-1227.2200309999998
971.0,975.0,-1040.7200320000002
971.0,976.0,-1083.949952
971.0,979.0,-825.199982
971.0,980.0,-711.970032
971.0,981.0,-366.660004
971.0,982.0,-1061.75
971.0,983.0,-693.869995
971.0,984.0,-917.99002
971.0,985.0,-2468.419922
971.0,986.0,-140.620003
972.0,975.0,-386.79000900000005
972.0,982.0,-593.370026
972.0,985.0,-1125.5599980000002
974.0,975.0,-970.0299990000001
974.0,982.0,-923.8600159999999
974.0,985.0,-2322.099976
975.0,976.0,-845.9400329999999
975.0,979.0,-589.779998
975.0,980.0,-524.110046
975.0,981.0,-301.619996
975.0,982.0,-846.3100280000001
975.0,983.0,-502.829987
975.0,984.0,-633.910003
975.0,985.0,-1758.22998
976.0,982.0,-422.62997399999995
976.0,985.0,-2350.669922
978.0,982.0,-592.480011
978.0,985.0,-195.07
979.0,982.0,-1985.26001
979.0,985.0,-1682.2899779999998
980.0,982.0,-544.480011
980.0,985.0,-1436.9700320000002
981.0,982.0,-733.22998
981.0,985.0,-772.779968
982.0,983.0,-704.7599789999999
982.0,984.0,-1314.009949
982.0,985.0,-2344.530029
982.0,986.0,-493.51000999999997
983.0,985.0,-1669.3899529999999
984.0,985.0,-1898.390075
985.0,986.0,-243.799996
