Z	DtaMerge_base	DtaMerge_1ft	DtaMerge_2ft	DtaMerge_3ft	DtaMerge_4ft	DtaMerge_5ft	DtaMerge_6ft
310	0.017229606	0.012371941	0.011450847	0.010741330	0.009823116	0.009805475	0.010299757
311	0.022538491	0.012289256	0.011640311	0.010496926	0.008896776	0.009210001	0.010409362
312	0.019571082	0.012758339	0.011140792	0.010521736	0.009057097	0.009935407	0.010984742
313	0.021754808	0.014961573	0.014416935	0.013292868	0.011419746	0.012004162	0.013146271
314	0.018915822	0.013983683	0.012774734	0.011844916	0.010483317	0.011046688	0.011575837
315	0.017345773	0.013780373	0.012962421	0.011947293	0.010731014	0.011025484	0.011634756
316	0.022907271	0.017647452	0.011360905	0.009037943	0.007976610	0.007165072	0.000000000
317	0.014284946	0.011283264	0.008593026	0.008273634	0.007444001	0.007805438	0.009331014
318	0.021100722	0.015264877	0.012829915	0.009800922	0.008642994	0.007907394	0.008255030
319	0.022909854	0.022022601	0.014579282	0.012681956	0.010926503	0.010728698	0.011271583
320	0.018736126	0.018615817	0.014686333	0.012417477	0.010362369	0.010135199	0.011174738
321	0.024501795	0.024132498	0.016552364	0.014134155	0.012147074	0.012135155	0.013060183
322	0.022736147	0.023349493	0.017212659	0.014547286	0.012627288	0.012678232	0.013571234
323	0.021328660	0.018818274	0.015879566	0.014255543	0.011180608	0.010969219	0.012815570
324	0.021341817	0.020437318	0.015904555	0.013622206	0.011063774	0.011129972	0.012372728
325	0.021800070	0.021036952	0.016010423	0.014068008	0.011548508	0.011692053	0.013323789
326	0.020922848	0.019315937	0.016091721	0.014345771	0.011786982	0.011582349	0.013571076
327	0.019288052	0.018655648	0.015152792	0.013425944	0.011703166	0.011672902	0.013129855
328	0.016761902	0.017578491	0.014442355	0.011960387	0.010353155	0.010336609	0.011574018
329	0.019025038	0.018986577	0.016015030	0.013854313	0.012027569	0.011964705	0.013727625
330	0.017145787	0.018492580	0.015740592	0.012470804	0.011030817	0.011087566	0.012595400
331	0.018616792	0.018653739	0.015929643	0.013355899	0.011670379	0.011862938	0.013468865
332	0.025299032	0.019431397	0.018214512	0.016274013	0.011629050	0.012322358	0.016183159
333	0.023855015	0.017439659	0.016709054	0.014537600	0.011466196	0.011531316	0.014585452
334	0.019301217	0.017320378	0.015634448	0.013485492	0.011596865	0.011450318	0.013874477
335	0.019722280	0.017736537	0.016142839	0.014319420	0.012475021	0.012862782	0.014225128
336	0.022128406	0.014330909	0.013682846	0.012816624	0.011279387	0.011089067	0.012216624
337	0.021288457	0.016677454	0.016100547	0.014848100	0.013389456	0.013319959	0.014582473
338	0.020413051	0.015558551	0.015221961	0.014346853	0.012939576	0.012724726	0.013889714
339	0.021532745	0.015277319	0.015076934	0.014165465	0.012659401	0.012879762	0.013828221
340	0.019963467	0.014840672	0.013965493	0.013150940	0.011449722	0.012153693	0.012907420
341	0.019037809	0.016810635	0.017413336	0.016488110	0.014483213	0.014292972	0.015845409
342	0.018625328	0.015776418	0.015996780	0.015221028	0.013672840	0.013367588	0.014561578
343	0.024106135	0.018082932	0.018382337	0.017334714	0.015796654	0.014996910	0.016487646
344	0.020090699	0.016227130	0.016154421	0.015185465	0.013646334	0.013323228	0.014400352
345	0.022885047	0.017936726	0.018366395	0.017178277	0.015581900	0.015137174	0.016519446
346	0.018155605	0.014143079	0.013333266	0.012727301	0.011396189	0.011035360	0.012177955
347	0.020950744	0.017464240	0.016997448	0.015851842	0.013989060	0.013745987	0.015348831
348	0.020863190	0.016759713	0.016792822	0.015553129	0.013508397	0.013765087	0.014849281
349	0.019865206	0.017052266	0.016937605	0.016064216	0.014632009	0.014465980	0.015499755
350	0.019665824	0.017084879	0.016733480	0.015596398	0.014158776	0.014229796	0.015206155
351	0.018359745	0.016072330	0.015452094	0.014432010	0.013004776	0.013436364	0.014064166
352	0.033917196	0.018199736	0.010621024	0.009965737	0.012648191	0.012557201	0.013826559
353	0.035746239	0.015935713	0.009781708	0.010781027	0.010989956	0.011604326	0.012747952
354	0.032611425	0.016314713	0.010287320	0.010657776	0.009804028	0.010541697	0.011573886
355	0.027354761	0.016284842	0.015026342	0.012865840	0.011522039	0.012126364	0.013429167
356	0.021583938	0.014145421	0.012890883	0.012060303	0.010073976	0.011359834	0.012343491
357	0.024232000	0.016744560	0.014200012	0.012354102	0.011740698	0.012201240	0.013605679
358	0.023178262	0.017545938	0.015812244	0.014006437	0.013011929	0.013200846	0.014460262
359	0.031538917	0.024043264	0.020866861	0.016494522	0.015185120	0.014227115	0.015435666
360	0.030316230	0.024347318	0.021062226	0.016513420	0.015321411	0.014737827	0.015791023
361	0.030094703	0.022140898	0.017554827	0.014226064	0.013594849	0.013131181	0.013762885
362	0.029349712	0.024222904	0.020396926	0.017208368	0.016218473	0.015775043	0.017414599
363	0.027796188	0.022640896	0.019046997	0.017083881	0.014847151	0.015760088	0.016998015
364	0.038286397	0.022709605	0.016707162	0.014221279	0.013404647	0.012602650	0.013817928
365	0.035915028	0.022515366	0.018512161	0.014788196	0.014746662	0.013014516	0.015045652
366	0.035977338	0.021948224	0.017623837	0.014159339	0.013754640	0.012081802	0.014190761
367	0.033448680	0.023910465	0.019924270	0.016506512	0.016113917	0.014919918	0.016565851
368	0.031046502	0.027313557	0.020996590	0.016154291	0.017414802	0.015819984	0.018632346
369	0.029214143	0.025578862	0.022229200	0.017762779	0.017015802	0.016291449	0.018825447
370	0.023745736	0.019646911	0.017991204	0.015410579	0.014552210	0.014273421	0.016099642
371	0.019805061	0.016862761	0.016059674	0.014592302	0.013450964	0.013667444	0.014648464
372	0.025896063	0.021763864	0.020018478	0.017516671	0.016056560	0.015881198	0.017451827
373	0.022606419	0.019886277	0.018547515	0.016307642	0.014835239	0.014654653	0.016009757
374	0.021443520	0.019247559	0.018306610	0.016367872	0.015240441	0.015095654	0.016177479
375	0.024781805	0.021918728	0.020800229	0.018709207	0.017065825	0.017023710	0.018241629
376	0.028589784	0.025375994	0.022946031	0.019645356	0.018418624	0.017717565	0.019966495
377	0.025795424	0.022661477	0.020700194	0.018173376	0.016175696	0.016413424	0.018041637
378	0.025001332	0.022784343	0.021229469	0.018653222	0.017233609	0.016902550	0.018533297
379	0.021467619	0.019034158	0.018024732	0.015762438	0.014376492	0.014220443	0.015558616
380	0.026067256	0.022933836	0.021461368	0.018559964	0.016789924	0.016639536	0.018312688
381	0.027086907	0.024145723	0.022472936	0.019243374	0.017195970	0.017192537	0.018933251
382	0.027713560	0.025715451	0.023952519	0.020341309	0.018960438	0.018333923	0.020416124
383	0.024809657	0.023215416	0.021872391	0.018826536	0.017458369	0.017147827	0.018594491
384	0.030605680	0.027991987	0.026460887	0.022890099	0.021066822	0.020902264	0.022692485
385	0.025810142	0.023447347	0.021583354	0.017752214	0.015657723	0.015602658	0.017572155
386	0.028657905	0.025829070	0.023877350	0.020344796	0.018936707	0.018394964	0.020424986
387	0.029501119	0.027638895	0.025249903	0.021838651	0.020426614	0.019888601	0.021193179
388	0.030195766	0.028362312	0.025495293	0.021453657	0.020280603	0.019653736	0.020824808
389	0.029515445	0.027459698	0.025330574	0.020833318	0.018531408	0.018348243	0.020774631
390	0.028910858	0.027284618	0.025485888	0.021547379	0.019896985	0.019523085	0.021392437
391	0.027285959	0.025756193	0.023528662	0.019057903	0.017209589	0.016937346	0.019023690
392	0.042392202	0.033814890	0.031134949	0.022649302	0.019626026	0.019360139	0.020232923
393	0.034651087	0.029475345	0.024483015	0.017308015	0.015468707	0.013610611	0.015982700
394	0.034208158	0.029541650	0.027556983	0.022105204	0.019608604	0.020158921	0.021540821
395	0.033066648	0.030725242	0.027349105	0.022842584	0.021087588	0.020624863	0.022041983
396	0.031277870	0.029088704	0.025607886	0.021136479	0.019900733	0.019276426	0.020388460
397	0.031093779	0.028985125	0.025643959	0.020714811	0.019734841	0.019055983	0.020021441
398	0.035551513	0.030687312	0.027888502	0.022726820	0.020702120	0.020133280	0.020742209
399	0.033353625	0.029229966	0.027132093	0.022279283	0.020349838	0.020071418	0.020688862
400	0.030808897	0.027887473	0.026215565	0.022956601	0.021222299	0.020603097	0.021265963
401	0.031640559	0.029609795	0.026257670	0.022269496	0.020951677	0.020353976	0.021331173
402	0.028432375	0.026773939	0.024331347	0.020899326	0.020333210	0.019356962	0.020230075
403	0.032786343	0.030532256	0.027348422	0.022015996	0.021271419	0.019906916	0.021285303
404	0.033631474	0.030617907	0.027028012	0.024577015	0.022759092	0.021439787	0.022220321
405	0.031545765	0.028892987	0.026084198	0.023578569	0.022378648	0.021056593	0.021880913
406	0.030903369	0.028172389	0.026166163	0.023234660	0.021822055	0.020991061	0.021851412
407	0.027806213	0.026521224	0.024526712	0.021840229	0.021272384	0.020024949	0.021248352
408	0.028604974	0.026815940	0.024372258	0.022837984	0.021715951	0.021086430	0.021467828
409	0.028768507	0.027188492	0.025104862	0.023986419	0.023373099	0.022906059	0.023057717
410	0.030394783	0.028574267	0.026932340	0.024551482	0.024033341	0.023153673	0.023814080
411	0.029772550	0.028357165	0.026684313	0.024517059	0.023508138	0.022885554	0.023846804
412	0.027940018	0.024580118	0.022167211	0.022191195	0.022704174	0.022274961	0.022463850
413	0.024619510	0.023535832	0.021973550	0.021421924	0.021322294	0.020260400	0.020228313
414	0.024617150	0.023568766	0.021667765	0.020914357	0.020920109	0.020017684	0.020656151
415	0.028220581	0.026112157	0.024262865	0.023541475	0.023725209	0.023175384	0.023329161
416	0.026520824	0.025131463	0.022762498	0.022491183	0.022207150	0.021798169	0.021844551
417	0.027664995	0.026096627	0.023987283	0.023428396	0.023057772	0.022736409	0.022938251
418	0.020175859	0.019194228	0.016032939	0.015522291	0.015521296	0.014849810	0.016611643
419	0.027064358	0.014466105	0.008199324	0.006424009	0.007769059	0.009384043	0.010689559
420	0.028899176	0.014164889	0.007991218	0.007046288	0.007723112	0.008555171	0.009621295
421	0.023913447	0.016077522	0.008899797	0.008400851	0.008738000	0.010394150	0.013177646
422	0.032315786	0.014956838	0.010550752	0.010081770	0.010253497	0.010755411	0.012099601
423	0.026346935	0.016932388	0.011689001	0.011363470	0.011476285	0.012391008	0.014584967
424	0.018058390	0.007516710	0.006534534	0.004695425	0.000000000	0.000000000	0.000000000
425	0.026205805	0.013015240	0.009961025	0.009621888	0.009572213	0.005519282	0.000000000
426	0.022996885	0.011025871	0.008601776	0.008252707	0.008263639	0.007446528	0.007894378
427	0.028339983	0.014267668	0.011022103	0.010687484	0.010606801	0.010552732	0.011482098
428	0.027803025	0.015269302	0.011652688	0.011416371	0.011282266	0.011605112	0.012478383
429	0.025690008	0.014407288	0.010983720	0.010781492	0.010541369	0.010696371	0.011301973
430	0.022107385	0.013122207	0.010048715	0.009339423	0.009136868	0.008446732	0.000000000
431	0.031262763	0.017184034	0.012801563	0.012581097	0.012589280	0.013168918	0.014721493
432	0.031567294	0.018606857	0.014498473	0.014270916	0.014086137	0.014688614	0.016085988
433	0.028932466	0.017675924	0.014067687	0.013852229	0.013592151	0.013831965	0.014750107
434	0.027548420	0.017420706	0.013782576	0.013607772	0.012978631	0.013113049	0.013893458
435	0.027349018	0.017951957	0.013885386	0.013834419	0.013133236	0.013435951	0.014459983
436	0.027525125	0.017822261	0.013668634	0.013611346	0.013074419	0.013351973	0.014441074
437	0.023902159	0.015258851	0.011382252	0.011328907	0.009027957	0.000681925	0.000000000
438	0.009996116	0.000276477	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000
439	0.028417379	0.016697619	0.011885973	0.011988806	0.011959382	0.012640350	0.014437026
440	0.026462321	0.017212865	0.012812301	0.013001444	0.012823768	0.013295349	0.014731652
441	0.019097682	0.006148252	0.004755588	0.004958255	0.004898936	0.004002089	0.004847148
442	0.011670028	0.008505401	0.007460997	0.006977189	0.006531109	0.006390162	0.006310345
443	0.013740126	0.010813715	0.009560732	0.008939112	0.008253565	0.008354714	0.008806268
444	0.012874182	0.008980533	0.007451531	0.007143945	0.006731449	0.006770275	0.007016024
445	0.009234316	0.006462937	0.005412783	0.005142331	0.004881173	0.004851142	0.005010920
446	0.005554180	0.003875485	0.003202799	0.003008511	0.002852247	0.002829919	0.002977107
447	0.006702071	0.004759629	0.004098754	0.003873132	0.003702924	0.003699920	0.003748853
448	0.013376417	0.010916652	0.009922437	0.009378996	0.008705777	0.008398032	0.008561792
449	0.013717838	0.011977241	0.010862246	0.010044286	0.009138588	0.009225583	0.009507101
450	0.015498606	0.014146849	0.012539930	0.011586476	0.010632449	0.010835441	0.011362381
451	0.012585390	0.011037551	0.009724039	0.008535119	0.007827301	0.007444181	0.007231542
452	0.013746356	0.012704517	0.011427073	0.010280383	0.009357784	0.008851111	0.008090702
453	0.012074911	0.011426491	0.010238055	0.009100255	0.008220914	0.007441067	0.006044337
454	0.012216435	0.011802516	0.010438214	0.009287775	0.008028536	0.006800126	0.007542704
455	0.012910165	0.012063331	0.010890276	0.009872160	0.009069230	0.008264012	0.007793270
456	0.012195981	0.011546404	0.010403202	0.009380739	0.008372350	0.007139538	0.005361273
457	0.000191279	0.000167965	0.000186161	0.000158794	0.000130132	0.000101183	0.000104992
458	0.000224953	0.000208107	0.000231058	0.000197036	0.000161536	0.000113351	0.000000000
459	0.000243959	0.000222807	0.000247022	0.000211211	0.000177242	0.000137994	0.000141862
460	0.000183563	0.000169509	0.000187641	0.000160187	0.000131240	0.000102114	0.000106177
461	0.000231799	0.000215198	0.000241612	0.000206192	0.000170500	0.000131017	0.000134000
462	0.000229106	0.000212720	0.000238838	0.000203830	0.000168546	0.000129528	0.000132465
463	0.000253912	0.000235269	0.000264964	0.000226093	0.000186935	0.000144094	0.000147369
464	0.000153069	0.000141277	0.000157670	0.000134644	0.000065627	0.000044451	0.000008006
465	0.000190406	0.000176724	0.000200319	0.000171008	0.000141520	0.000109753	0.000114399
466	0.000147399	0.000136699	0.000155511	0.000132791	0.000109953	0.000085423	0.000101086
467	0.015017769	0.016120521	0.012333556	0.009858307	0.008555423	0.008527219	0.009252384
468	0.000792058	0.000767031	0.000734759	0.000631408	0.000557708	0.000558925	0.000665012
469	0.013898762	0.013837482	0.011755920	0.010242482	0.009253893	0.009218220	0.009667837
470	0.013840445	0.014114089	0.011848840	0.010198385	0.009018649	0.008961441	0.009547148
471	0.015045514	0.015869244	0.012903390	0.010820346	0.009576716	0.009527189	0.010269525
472	0.000464853	0.000430166	0.000417346	0.000346843	0.000279877	0.000275055	0.000366136
473	0.013621338	0.014642678	0.011043957	0.009096169	0.007822700	0.007843493	0.008498340
474	0.000483662	0.000443869	0.000429669	0.000400672	0.000385084	0.000385630	0.000415005
475	0.015485457	0.016154392	0.013706789	0.011791860	0.010563259	0.010524469	0.011180638
476	0.000414827	0.000400196	0.000421720	0.000362384	0.000287440	0.000328665	0.000436288
477	0.014770146	0.014536851	0.012483739	0.011334374	0.010486445	0.010628131	0.011123530
478	0.013681033	0.013217440	0.011409426	0.009980716	0.008893414	0.009095466	0.010176493
479	0.012803899	0.012425938	0.010598749	0.009215025	0.008288836	0.008102059	0.009087932
480	0.000297173	0.000273366	0.000271637	0.000235753	0.000189719	0.000220366	0.000299101
481	0.000372622	0.000349000	0.000374743	0.000322748	0.000259705	0.000297425	0.000326945
482	0.000542675	0.000489996	0.000484543	0.000403126	0.000325745	0.000319288	0.000426344
483	0.000462846	0.000425231	0.000409194	0.000341988	0.000271154	0.000267292	0.000349912
484	0.000439310	0.000403592	0.000388809	0.000346201	0.000326019	0.000324245	0.000357151
485	0.000303283	0.000277948	0.000308600	0.000263574	0.000220515	0.000171365	0.000176008
486	0.000367018	0.000336961	0.000340209	0.000292004	0.000238689	0.000266120	0.000280238
487	0.000290689	0.000267353	0.000296583	0.000253217	0.000210832	0.000180779	0.000191809
488	0.000368257	0.000337913	0.000329195	0.000274544	0.000226379	0.000224743	0.000289737
489	0.000656847	0.000643066	0.000643348	0.000624366	0.000603099	0.000599014	0.000638810
490	0.000291087	0.000269207	0.000264752	0.000247679	0.000236620	0.000236208	0.000256360
491	0.000473337	0.000462491	0.000464243	0.000451728	0.000439559	0.000439147	0.000465503
492	0.014055117	0.015453616	0.013178832	0.009653923	0.008154658	0.008305998	0.010019629
493	0.020796073	0.016385996	0.015661007	0.013738803	0.011472614	0.011193175	0.013991737
494	0.016958522	0.014659624	0.013335693	0.011293385	0.010067907	0.009626958	0.011896269
495	0.001191027	0.001169266	0.001151202	0.001100459	0.001068177	0.001057137	0.001141908
496	0.000920891	0.000908018	0.000899850	0.000877328	0.000857108	0.000856898	0.000901726
497	0.001645085	0.001623902	0.001611685	0.001572917	0.001537253	0.001536659	0.001617283
498	0.001934266	0.001891762	0.001858294	0.001782324	0.001732628	0.001731737	0.001846598
499	0.002304158	0.002273435	0.002253521	0.002198119	0.002147349	0.002148010	0.002262150
500	0.002333706	0.002309470	0.002297152	0.002244810	0.002196225	0.002196563	0.002308767
501	0.001680516	0.001648971	0.001624361	0.001588655	0.001557707	0.001561951	0.001608362
502	0.002328616	0.002308380	0.002294688	0.002272917	0.002251425	0.002255705	0.002290185
503	0.001185818	0.001204703	0.001211387	0.001185813	0.001154081	0.001147795	0.001218956
504	0.001688433	0.001674492	0.001693697	0.001684958	0.001644123	0.001644097	0.001736991
505	0.002723698	0.002764340	0.002791140	0.002729170	0.002656727	0.002649150	0.002804398
506	0.002769078	0.002731794	0.002787814	0.002773090	0.002714064	0.002702043	0.002867404
507	0.001961527	0.001804768	0.001689943	0.001677739	0.001689702	0.001635421	0.001757885
508	0.001329723	0.001319223	0.001320349	0.001287703	0.001262596	0.001261416	0.001322747
509	0.002364725	0.002355239	0.002354065	0.002311453	0.002270861	0.002267097	0.002366282
510	0.003212810	0.003200979	0.003200017	0.003140810	0.003084171	0.003079552	0.003218340
511	0.002417177	0.002464968	0.002505555	0.002461819	0.002412057	0.002408613	0.002524786
512	0.002556345	0.002606752	0.002648688	0.002601620	0.002548527	0.002544860	0.002669256
513	0.003128716	0.003125877	0.003127326	0.003077597	0.003028164	0.003027063	0.003165943
514	0.004286639	0.004274473	0.004271482	0.004224748	0.004179866	0.004172783	0.004287215
515	0.003660236	0.003627095	0.003542475	0.003492936	0.003446381	0.003456262	0.003602319
516	0.003628064	0.003622945	0.003617288	0.003604249	0.003587839	0.003590853	0.003619930
517	0.003103844	0.003091730	0.003081658	0.003067580	0.003050361	0.003054634	0.003083743
518	0.003183531	0.003172830	0.003163791	0.003148019	0.003130169	0.003133764	0.003163961
519	0.002947368	0.002936865	0.002928038	0.002913074	0.002896677	0.002900839	0.002929332
520	0.005338384	0.005332936	0.005327701	0.005312320	0.005284386	0.005291606	0.005335463
521	0.008377045	0.008378303	0.008369789	0.008344038	0.008306456	0.008310194	0.008385719
522	0.023268529	0.019523233	0.019071465	0.017818560	0.015976022	0.015811814	0.017023726
523	0.016825114	0.016468101	0.015407864	0.014724872	0.013595853	0.014322485	0.018903968
524	0.024017555	0.020221294	0.019840426	0.018427493	0.016799788	0.016564611	0.017606137
525	0.022658720	0.019806994	0.019034729	0.017496582	0.015976572	0.015846222	0.016865080
526	0.020546196	0.018199704	0.017247770	0.015960713	0.014213437	0.014730247	0.015947869
527	0.017460258	0.015179485	0.014907903	0.013914130	0.013016667	0.012892435	0.013449437
528	0.019809678	0.016275986	0.015656889	0.015607646	0.014678235	0.014519347	0.014066075
529	0.001815488	0.001768942	0.001727128	0.001665953	0.001609147	0.001633410	0.001716100
530	0.002979983	0.002928173	0.002891507	0.002839726	0.002788771	0.002844519	0.002895247
531	0.001827224	0.001782640	0.001746312	0.001694655	0.001613716	0.001580085	0.001738115
532	0.002402375	0.002369538	0.002341733	0.002309620	0.002279741	0.002294163	0.002332457
533	0.003174971	0.003152277	0.003137029	0.003109309	0.003089659	0.003108997	0.003146422
534	0.005101395	0.005070857	0.005048203	0.005018768	0.005000096	0.005033644	0.005080763
535	0.005668869	0.005648049	0.005638778	0.005624049	0.005608846	0.005645711	0.005663866
536	0.002982434	0.002966362	0.002956746	0.002939005	0.002924880	0.002944515	0.002961692
537	0.005229512	0.005222007	0.005213655	0.005196485	0.005178423	0.005180108	0.005214871
538	0.006063224	0.006045770	0.006034563	0.006021615	0.006004777	0.006040847	0.006059932
539	0.001946542	0.001875133	0.001826836	0.001735600	0.001630193	0.001697425	0.001819606
540	0.020047260	0.017803391	0.016563802	0.014393619	0.013071294	0.012950980	0.014147194
541	0.003581458	0.003522525	0.003483855	0.003431168	0.003402240	0.003457772	0.003502935
542	0.002939189	0.002870974	0.002839274	0.002773615	0.002701482	0.002791920	0.002848801
543	0.003148416	0.003070022	0.003026995	0.002949168	0.002897599	0.002945253	0.003027126
544	0.002090937	0.002028151	0.001993191	0.001926527	0.001891151	0.001921867	0.001985991
545	0.002549247	0.002493547	0.002464871	0.002411951	0.002379456	0.002397577	0.002451640
546	0.002139720	0.002090156	0.002066434	0.002023507	0.001966445	0.001983067	0.002069616
547	0.002414076	0.002386731	0.002379419	0.002356525	0.002324833	0.002337058	0.002386802
548	0.002138934	0.002113691	0.002106654	0.002085490	0.002063905	0.002071290	0.002113540
549	0.002645589	0.002634694	0.002618200	0.002594789	0.002562903	0.002564459	0.002670760
550	0.003376321	0.003357690	0.003348786	0.003333604	0.003322324	0.003332769	0.003349577
551	0.003284425	0.003272912	0.003269059	0.003260854	0.003249366	0.003257311	0.003273294
552	0.003357293	0.003345614	0.003341793	0.003333733	0.003321675	0.003331218	0.003345634
553	0.003150479	0.003136960	0.003131586	0.003121549	0.003108456	0.003117207	0.003136195
554	0.003632554	0.003621743	0.003617642	0.003611866	0.003602015	0.003610600	0.003621374
555	0.002362712	0.002352867	0.002350883	0.002347365	0.002339635	0.002343724	0.002355067
556	0.002626870	0.002616856	0.002613360	0.002608939	0.002603239	0.002608422	0.002616115
557	0.001521676	0.001462022	0.001427197	0.001350907	0.001238816	0.001271833	0.001384906
558	0.001827784	0.001746816	0.001706118	0.001638653	0.001504848	0.001536851	0.001669120
559	0.026972984	0.025046128	0.022502947	0.019262975	0.019142921	0.017821099	0.019282980
560	0.027652679	0.026201800	0.024140263	0.022000234	0.021839653	0.020345054	0.021653247
561	0.021690991	0.020245849	0.018093131	0.015570306	0.015418875	0.014647797	0.015310543
562	0.019015242	0.017976345	0.016384054	0.014753045	0.014625282	0.014061759	0.014542796
563	0.014450814	0.013685233	0.012535335	0.011353171	0.011271987	0.010868281	0.011182714
564	0.001428003	0.001354173	0.001316987	0.001287461	0.001217117	0.001259428	0.001306914
565	0.001467775	0.001391249	0.001351232	0.001318596	0.001246126	0.001298122	0.001348165
566	0.001270500	0.001200370	0.001165581	0.001131023	0.001069421	0.001115572	0.001157925
567	0.025350140	0.024103149	0.022385832	0.020687442	0.020531664	0.019910333	0.020414335
568	0.029375301	0.027646001	0.025499747	0.023557301	0.023302506	0.022582764	0.023126735
569	0.016704622	0.015786589	0.014719717	0.013813532	0.013648668	0.013346804	0.013531949
570	0.016780435	0.015608601	0.014565896	0.013923767	0.013845841	0.013605152	0.013689617
571	0.022546022	0.021281547	0.019678867	0.018618289	0.018296381	0.017891198	0.018107878
572	0.021557275	0.020101539	0.018663655	0.017937198	0.017873138	0.017567823	0.017674610
573	0.001711127	0.001674732	0.001664241	0.001654061	0.001634044	0.001636540	0.001685357
574	0.001666452	0.001638612	0.001624410	0.001615170	0.001580280	0.001602566	0.001653344
575	0.001476659	0.001434639	0.001417359	0.001401702	0.001370572	0.001398126	0.001428531
576	0.001377120	0.001330147	0.001306990	0.001290578	0.001252698	0.001285495	0.001316740
577	0.001183257	0.001134785	0.001113912	0.001097300	0.001064977	0.001094135	0.001113805
578	0.001561262	0.001524604	0.001505082	0.001495923	0.001465911	0.001498555	0.001530132
579	0.001389022	0.001354649	0.001336802	0.001328209	0.001300504	0.001329872	0.001358213
580	0.001325458	0.001291492	0.001277409	0.001269463	0.001247562	0.001268397	0.001287491
581	0.002086135	0.002042842	0.002016735	0.002002310	0.001952492	0.001987747	0.002064004
582	0.001696031	0.001660865	0.001639782	0.001628531	0.001589215	0.001622198	0.001677537
583	0.001480831	0.001452954	0.001437719	0.001425278	0.001394041	0.001415477	0.001449190
584	0.001090301	0.001030331	0.001003564	0.000989036	0.000961930	0.000987459	0.001008634
585	0.001667899	0.001656066	0.001651923	0.001646123	0.001637825	0.001638343	0.001655918
586	0.002323019	0.002311608	0.002306937	0.002303369	0.002296130	0.002297292	0.002311167
587	0.002596761	0.002585735	0.002580532	0.002578066	0.002573950	0.002575574	0.002585517
588	0.001869911	0.001836251	0.001814926	0.001801867	0.001764131	0.001787337	0.001847406
589	0.002017316	0.001976598	0.001957771	0.001939550	0.001896190	0.001920708	0.001990443
590	0.002094697	0.002049817	0.002030292	0.002011263	0.001962962	0.001991984	0.002070887
591	0.002154720	0.002116486	0.002098079	0.002080269	0.002041094	0.002062422	0.002113960
592	0.001933967	0.001898198	0.001882645	0.001865588	0.001829164	0.001849648	0.001895605
593	0.001956417	0.001925117	0.001911283	0.001895466	0.001865448	0.001884052	0.001922832
594	0.001706468	0.001681580	0.001670692	0.001655694	0.001635056	0.001650513	0.001681201
595	0.001818246	0.001799010	0.001790856	0.001789331	0.001782998	0.001782644	0.001802298
596	0.002111553	0.002091268	0.002082211	0.002079543	0.002074539	0.002076483	0.002091175
597	0.002272556	0.002242211	0.002228498	0.002215223	0.002183611	0.002202752	0.002241020
598	0.002566274	0.002538298	0.002527503	0.002516974	0.002502418	0.002511289	0.002536915
599	0.001957225	0.001933706	0.001923227	0.001913802	0.001893675	0.001907779	0.001932927
600	0.001884214	0.001860153	0.001851063	0.001839863	0.001820303	0.001835475	0.001857624
601	0.002672362	0.002662556	0.002659344	0.002660278	0.002657703	0.002660003	0.002665454
602	0.003406506	0.003376898	0.003372545	0.003372154	0.003366363	0.003374719	0.003384428
603	0.001502689	0.001481890	0.001472984	0.001466259	0.001453853	0.001466003	0.001477766
604	0.002731588	0.002720408	0.002719196	0.002716958	0.002715388	0.002719850	0.002722941
605	0.002379654	0.002369629	0.002369828	0.002369157	0.002367236	0.002372252	0.002374247
606	0.002244812	0.002229441	0.002225491	0.002220780	0.002210656	0.002222027	0.002230779
607	0.002308782	0.002286303	0.002280983	0.002281587	0.002280638	0.002288459	0.002294206
608	0.003055010	0.003027871	0.003020071	0.003020591	0.003019205	0.003030675	0.003040247
609	0.021655736	0.018452874	0.012787080	0.013179001	0.017399733	0.012952646	0.017570228
610	0.001685082	0.001545332	0.001484334	0.001438762	0.001393090	0.001463167	0.001502279
611	0.023022936	0.021446869	0.019723243	0.019333919	0.019157680	0.018798009	0.018994022
612	0.020854814	0.019006147	0.015245139	0.014915983	0.014931865	0.014203629	0.016791793
613	0.017685823	0.016518835	0.015247717	0.014844526	0.014814225	0.014490259	0.014631854
614	0.019032188	0.017462620	0.016261032	0.015888775	0.015531035	0.015432625	0.015514400
615	0.001694172	0.001571648	0.001511978	0.001479239	0.001442705	0.001509631	0.001538604
616	0.001909455	0.001765281	0.001700840	0.001677544	0.001646284	0.001684925	0.001731390
617	0.014336358	0.013478131	0.012602189	0.012357034	0.012294943	0.011957497	0.012014152
618	0.001706450	0.001591524	0.001559811	0.001543078	0.001518307	0.001548553	0.001572082
619	0.002519628	0.002374301	0.002306685	0.002289576	0.002279557	0.002294219	0.002346869
620	0.001489849	0.001448147	0.001436734	0.001428054	0.001415543	0.001429547	0.001440045
621	0.001937581	0.001885069	0.001874731	0.001866704	0.001856221	0.001868881	0.001878013
622	0.002166450	0.002080366	0.002067316	0.002053089	0.002032243	0.002053054	0.002062641
623	0.002725933	0.002610049	0.002581191	0.002571577	0.002555666	0.002577127	0.002595297
624	0.002012601	0.001962026	0.001955002	0.001951126	0.001944611	0.001953800	0.001958143
625	0.002715590	0.002606491	0.002576679	0.002565455	0.002566487	0.002568963	0.002594418
