O,D,VAL
5319820200000021,5319910000000014,15
5319820200000021,5319910000000019,15
5319820200000021,5319910000000021,60
5319820200000021,5319910000000022,25
5319820200000021,5319910000000028,10
5319820200000021,5319910000000092,55
5319820200000021,5319910000000093,15
5319820200000021,5319910000000094,25
5319820200000021,5319910000000097,20
5319820200000021,5319910000000098,15
5319820200000021,5319910000000100,50
5319820200000021,5319910000000102,90
5319820200000021,5319910000000104,65
5319820200000021,5319910000000105,75
5319820200000021,5319910000000110,50
5319820200000021,5319910000000117,20
5319820200000021,7204980000000081,15
5319820200000021,7204980000000107,15
5319820200000021,7204980000000112,10
5319820200000021,7204980000000119,15
5319820200000021,7208340000011304,15
5319820200000022,061970020BAKENOR,20
5319820200000022,0619750120310004,10
5319820200000022,0619750152520000,30
5319820200000022,0619750162960001,10
5319820200000022,2277460200000016,10
5319820200000022,2719730000000020,25
5319820200000022,5300000000000059,40
5319820200000022,5319820100000001,35
5319820200000022,5319820100000002,210
5319820200000022,5319820100000003,235
5319820200000022,5319820100000004,45
5319820200000022,5319820100000005,75
5319820200000022,5319820100000006,10
5319820200000022,5319820100000007,55
5319820200000022,5319820200000020,270
5319820200000022,5319820200000021,1085
5319820200000022,5319820200000022,1420
5319820200000022,5319820200000024,20
5319820200000022,5319820200000025,125
5319820200000022,5319820200000026,30
5319820200000022,5319820200000027,70
5319820200000022,5319910000000004,15
5319820200000022,5319910000000011,15
5319820200000022,5319910000000014,4
5319820200000022,5319910000000016,25
5319820200000022,5319910000000022,15
5319820200000022,5319910000000023,10
5319820200000022,5319910000000030,20
5319820200000022,5319910000000044,10
5319820200000022,5319910000000063,15
5319820200000022,5319910000000073,10
5319820200000022,5319910000000082,4
5319820200000022,5319910000000092,45
5319820200000022,5319910000000093,40
5319820200000022,5319910000000094,15
5319820200000022,5319910000000097,30
5319820200000022,5319910000000099,4
5319820200000022,5319910000000100,25
5319820200000022,5319910000000101,10
5319820200000022,5319910000000102,20
5319820200000022,5319910000000104,25
5319820200000022,5319910000000105,45
5319820200000022,5319910000000109,20
5319820200000022,5319910000000110,65
5319820200000022,5319910000000111,25
5319820200000022,5319920000000039,15
5319820200000022,72049300TMATAD06,30
5319820200000022,7204980000000100,15
5319820200000022,7204980000000103,10
5319820200000022,7204980000000107,20
5319820200000022,7204980000000117,20
5319820200000022,7204980000000119,35
5319820200000022,7205260000000048,15
5319820200000022,7205260000000058,30
5319820200000022,7205501000000069,40
5319820200000023,0119770000000017,10
5319820200000023,0219680000000010,10
5319820200000023,0619680000088815,15
5319820200000023,0619700100000032,25
5319820200000023,4100000000000001,4
5319820200000023,4100000000000002,55
5319820200000023,4100000000000003,45
5319820200000023,4100000000000004,80
5319820200000023,4100000000000044,20
5319820200000023,4919730035000016,20
5319820200000023,5319710000000012,10
5319820200000023,5319820100000002,30
5319820200000023,5319820200000017,4
5319820200000023,5319820200000018,15
5319820200000023,5319820200000019,25
5319820200000023,5319820200000020,25
5319820200000023,5319820200000021,65
5319820200000023,5319820200000023,1465
5319820200000023,5319820200000024,1080
5319820200000023,5319820200000025,3485
5319820200000023,5319820200000026,875
5319820200000023,5319820200000027,190
5319820200000023,5319910000000006,4
5319820200000023,5319910000000011,15
5319820200000023,5319910000000023,4
5319820200000023,5319910000000048,25
5319820200000023,5319920000000028,10
5319820200000023,5319920000000030,10
5319820200000023,5319920000000032,40
5319820200000023,5319920000000033,15
5319820200000023,5319920000000034,45
5319820200000023,5319920000000036,20
5319820200000023,5319920000000037,50
5319820200000023,5319920000000039,20
5319820200000023,5319920000000040,55
5319820200000023,5319920000000041,50
5319820200000023,5319920000000046,15
5319820200000023,7204980000000083,10
5319820200000023,7204980000000090,35
5319820200000023,7204980000000096,4
5319820200000023,7204980000000103,35
5319820200000023,7204980000000107,25
5319820200000023,7204980000000114,10
5319820200000023,7204980000000116,4
5319820200000023,7204980000000117,30
5319820200000023,7204980000000118,10
5319820200000023,7204980000000119,15
5319820200000023,7204980000000120,20
5319820200000023,7204980000000124,15
5319820200000023,7204980000000126,15
5319820200000023,7204980000000145,30
5319820200000023,7205040000000003,20
5319820200000023,7205260000000048,10
5319820200000023,7205260000000051,15
5319820200000024,0100000000AL0501,15
5319820200000024,0119770000000031,30
5319820200000024,2219620022071130,10
5319820200000024,3919620100000019,10
5319820200000024,4100000000000002,60
5319820200000024,4100000000000003,185
5319820200000024,4100000000000004,35
5319820200000024,4100000000000007,25
5319820200000024,5319820100000002,4
5319820200000024,5319820100000003,45
5319820200000024,5319820200000023,260
5319820200000024,5319820200000024,1395
5319820200000024,5319820200000025,4170
5319820200000024,5319820200000026,1370
5319820200000024,5319820200000027,145
5319820200000024,5319910000000014,15
5319820200000024,5319910000000021,4
5319820200000024,5319910000000051,10
5319820200000024,5319910000000105,15
5319820200000024,5319920000000028,15
5319820200000024,5319920000000034,4
5319820200000024,5319920000000035,40
5319820200000024,5319920000000036,30
5319820200000024,5319920000000037,50
5319820200000024,5319920000000038,15
5319820200000024,5319920000000039,4
5319820200000024,5319920000000040,30
5319820200000024,5319920000000041,15
5319820200000024,5319920000000042,30
5319820200000024,5319920000000043,20
5319820200000024,5319920000000044,10
5319820200000024,7204980000000086,15
5319820200000024,7204980000000091,30
5319820200000024,7204980000000103,35
5319820200000024,7204980000000107,70
5319820200000024,7204980000000108,20
5319820200000024,7204980000000114,10
5319820200000024,7204980000000118,60
5319820200000024,7204980000000125,40
5319820200000024,7204980000000126,40
5319820200000024,7204980000000131,15
5319820200000024,7204980000000138,4
5319820200000024,7204980000000140,10
5319820200000025,0619680000088811,40
5319820200000025,0619700100000032,30
5319820200000025,0619700100000048,15
5319820200000025,0619750120260003,35
5319820200000025,4100000000000002,60
5319820200000025,4100000000000003,235
5319820200000025,4100000000000004,20
5319820200000025,4919730035000017,10
5319820200000025,5319820100000002,30
5319820200000025,5319820100000005,15
5319820200000025,5319820200000020,35
5319820200000025,5319820200000021,40
5319820200000025,5319820200000022,15
5319820200000025,5319820200000023,125
5319820200000025,5319820200000024,1235
5319820200000025,5319820200000025,3995
5319820200000025,5319820200000026,1020
5319820200000025,5319820200000027,200
5319820200000025,5319910000000009,10
5319820200000025,5319910000000021,10
5319820200000025,5319910000000093,25
5319820200000025,5319920000000028,70
5319820200000025,5319920000000032,95
5319820200000025,5319920000000033,4
5319820200000025,5319920000000034,30
5319820200000025,5319920000000035,30
5319820200000025,5319920000000036,95
5319820200000025,5319920000000037,65
5319820200000025,5319920000000038,15
5319820200000025,5319920000000039,30
5319820200000025,5319920000000040,15
5319820200000025,5319920000000042,10
5319820200000025,5319920000000043,20
5319820200000025,5319920000000044,15
5319820200000025,72049300TMATAD10,15
5319820200000025,7204980000000088,25
5319820200000025,7204980000000091,10
5319820200000025,7204980000000094,25
5319820200000025,7204980000000107,4
5319820200000025,7204980000000116,25
5319820200000025,7204980000000120,35
5319820200000025,7204980000000123,10
5319820200000025,7204980000000124,4
5319820200000025,7204980000000125,10
5319820200000025,7204980000000126,30
5319820200000025,7204980000000127,10
5319820200000025,7204980000000129,95
5319820200000025,7204980000000130,25
5319820200000025,7204980000000147,10
5319820200000025,7205260000000058,10
5319820200000026,0419730100000094,50
5319820200000026,0419730100000103,30
5319820200000026,0619700100000032,4
5319820200000026,0619700100000192,10
5319820200000026,2500000000000025,10
5319820200000026,4100000000000002,55
5319820200000026,4100000000000003,70
5319820200000026,4100000000000004,40
5319820200000026,4100000000000021,30
5319820200000026,5319820100000001,10
5319820200000026,5319820100000002,25
5319820200000026,5319820100000004,15
5319820200000026,5319820200000020,30
5319820200000026,5319820200000023,150
5319820200000026,5319820200000024,625
5319820200000026,5319820200000025,2565
5319820200000026,5319820200000026,2055
5319820200000026,5319820200000027,270
5319820200000026,5319910000000086,35
5319820200000026,5319910000000092,4
5319820200000026,5319920000000028,20
5319820200000026,5319920000000030,20
5319820200000026,5319920000000031,85
5319820200000026,5319920000000032,100
5319820200000026,5319920000000033,30
5319820200000026,5319920000000034,50
5319820200000026,5319920000000035,10
5319820200000026,5319920000000036,25
5319820200000026,5319920000000037,100
5319820200000026,5319920000000038,20
5319820200000026,5319920000000039,25
5319820200000026,5319920000000041,65
5319820200000026,5319920000000042,40
5319820200000026,5319920000000043,45
5319820200000026,5319920000000045,20
5319820200000026,5319920000000046,10
5319820200000026,7204980000000083,15
5319820200000026,7204980000000091,10
5319820200000026,7204980000000092,30
5319820200000026,7204980000000094,30
5319820200000026,7204980000000098,4
5319820200000026,7204980000000107,45
5319820200000026,7204980000000108,10
5319820200000026,7204980000000109,30
5319820200000026,7204980000000110,15
5319820200000026,7204980000000111,35
5319820200000026,7204980000000112,45
5319820200000026,7204980000000117,35
5319820200000026,7204980000000118,20
5319820200000026,7204980000000119,45
5319820200000026,7204980000000121,4
5319820200000026,7204980000000123,25
5319820200000026,7204980000000124,4
5319820200000026,7204980000000125,40
5319820200000026,7204980000000126,85
5319820200000026,7204980000000127,4
5319820200000027,0619700100000111,15
5319820200000027,1900000000000117,15
5319820200000027,2277463000000018,25
5319820200000027,4100000000000002,4
5319820200000027,4100000000000003,115
5319820200000027,4100000000000004,45
5319820200000027,4100000000000017,4
5319820200000027,5319710000000008,10
5319820200000027,5319710000000011,20
5319820200000027,5319820100000007,10
5319820200000027,5319820200000021,10
5319820200000027,5319820200000022,10
5319820200000027,5319820200000023,175
5319820200000027,5319820200000024,270
5319820200000027,5319820200000025,1385
5319820200000027,5319820200000026,680
5319820200000027,5319820200000027,2460
5319820200000027,5319910000000008,15
5319820200000027,5319910000000017,15
5319820200000027,5319910000000053,35
5319820200000027,5319910000000101,15
5319820200000027,5319910000000105,15
5319820200000027,5319920000000028,70
5319820200000027,5319920000000029,40
5319820200000027,5319920000000030,20
5319820200000027,5319920000000031,75
5319820200000027,5319920000000032,110
5319820200000027,5319920000000033,90
5319820200000027,5319920000000034,105
5319820200000027,5319920000000035,30
5319820200000027,5319920000000036,130
5319820200000027,5319920000000037,315
5319820200000027,5319920000000038,120
5319820200000027,5319920000000039,50
5319820200000027,5319920000000040,125
5319820200000027,5319920000000041,160
5319820200000027,5319920000000042,75
5319820200000027,5319920000000043,170
5319820200000027,5319920000000044,45
5319820200000027,5319920000000045,20
5319820200000027,5319920000000046,40
5319820200000027,7204980000000080,15
5319820200000027,7204980000000088,10
5319820200000027,7204980000000089,20
5319820200000027,7204980000000090,120
5319820200000027,7204980000000095,40
5319820200000027,7204980000000100,30
5319820200000027,7204980000000105,4
5319820200000027,7204980000000107,200
5319820200000027,7204980000000112,4
5319820200000027,7204980000000113,25
5319820200000027,7204980000000114,25
5319820200000027,7204980000000116,10
5319820200000027,7204980000000117,140
5319820200000027,7204980000000118,20
5319820200000027,7204980000000119,85
5319820200000027,7204980000000120,15
5319820200000027,7204980000000123,20
5319820200000027,7204980000000124,100
5319820200000027,7204980000000125,25
5319820200000027,7204980000000126,95
5319820200000027,7204980000000127,20
5319820200000027,7204980000000132,55
5319820200000027,7204980000000135,45
5319820200000027,7204980000000136,20
5319820200000027,7204980000000138,40
5319820200000027,7204980000000139,10
5319820200000027,7204980000000148,15
5319820200000027,7205260000000058,20
5319820200000027,7205501000000064,20
5319820200000027,7269850000000013,15
5319910000000001,0119770000000034,15
5319910000000001,0219680000000011,10
5319910000000001,1119650000001172,10
5319910000000001,5319820100000001,45
5319910000000001,5319910000000001,1225
5319910000000001,5319910000000002,65
5319910000000001,5319910000000003,370
5319910000000001,5319910000000004,735
5319910000000001,5319910000000005,380
5319910000000001,5319910000000006,375
5319910000000001,5319910000000007,1045
5319910000000001,5319910000000008,230
5319910000000001,5319910000000009,790
5319910000000001,5319910000000010,165
5319910000000001,5319910000000011,1520
5319910000000001,5319910000000012,485
5319910000000001,5319910000000013,125
5319910000000001,5319910000000014,520
5319910000000001,5319910000000015,235
5319910000000001,5319910000000016,55
5319910000000001,5319910000000017,405
5319910000000001,5319910000000019,135
5319910000000001,5319910000000020,160
5319910000000001,5319910000000021,15
5319910000000001,5319910000000022,145
5319910000000001,5319910000000023,120
5319910000000001,5319910000000025,80
5319910000000001,5319910000000028,45
5319910000000001,5319910000000029,10
5319910000000001,5319910000000030,15
5319910000000001,5319910000000031,30
5319910000000001,5319910000000041,20
5319910000000001,5319910000000042,30
5319910000000001,5319910000000044,160
5319910000000001,5319910000000045,15
5319910000000001,5319910000000047,15
5319910000000001,5319910000000048,15
5319910000000001,5319910000000050,275
5319910000000001,5319910000000051,260
5319910000000001,5319910000000052,135
5319910000000001,5319910000000053,100
5319910000000001,5319910000000054,30
5319910000000001,5319910000000056,35
5319910000000001,5319910000000057,175
5319910000000001,5319910000000058,135
5319910000000001,5319910000000059,4
5319910000000001,5319910000000060,150
5319910000000001,5319910000000062,10
5319910000000001,5319910000000064,10
5319910000000001,5319910000000069,45
5319910000000001,5319910000000071,65
5319910000000001,5319910000000072,30
5319910000000001,5319910000000073,20
5319910000000001,5319910000000074,265
5319910000000001,5319910000000075,20
5319910000000001,5319910000000077,10
5319910000000001,5319910000000078,15
5319910000000001,5319910000000079,15
5319910000000001,5319910000000081,110
5319910000000001,5319910000000082,115
5319910000000001,5319910000000083,75
5319910000000001,5319910000000084,15
5319910000000001,5319910000000086,45
5319910000000001,5319910000000091,60
5319910000000001,5319910000000092,30
5319910000000001,5319910000000093,4
5319910000000001,5319910000000102,15
5319910000000001,5319910000000104,15
5319910000000001,5319910000000110,15
5319910000000001,5319910000000112,15
5319910000000001,5319910000000114,10
5319910000000001,5319910000000118,10
5319910000000001,7218510000000006,15
5319910000000002,0619700100000066,10
5319910000000002,0619750152700002,4
5319910000000002,2277460200000016,15
5319910000000002,4120030000000001,35
5319910000000002,5319910000000001,380
5319910000000002,5319910000000002,1445
5319910000000002,5319910000000003,155
5319910000000002,5319910000000004,1225
5319910000000002,5319910000000005,660
5319910000000002,5319910000000006,405
5319910000000002,5319910000000007,1905
5319910000000002,5319910000000008,315
5319910000000002,5319910000000009,655
5319910000000002,5319910000000010,180
5319910000000002,5319910000000011,1505
5319910000000002,5319910000000012,495
5319910000000002,5319910000000013,175
5319910000000002,5319910000000014,670
5319910000000002,5319910000000015,75
5319910000000002,5319910000000016,30
5319910000000002,5319910000000017,285
5319910000000002,5319910000000019,100
5319910000000002,5319910000000020,120
5319910000000002,5319910000000021,60
5319910000000002,5319910000000022,80
5319910000000002,5319910000000023,160
5319910000000002,5319910000000024,20
5319910000000002,5319910000000025,60
5319910000000002,5319910000000028,30
5319910000000002,5319910000000029,15
5319910000000002,5319910000000030,65
5319910000000002,5319910000000031,55
5319910000000002,5319910000000032,4
5319910000000002,5319910000000042,40
5319910000000002,5319910000000043,15
5319910000000002,5319910000000044,90
5319910000000002,5319910000000045,10
5319910000000002,5319910000000046,10
5319910000000002,5319910000000047,170
5319910000000002,5319910000000048,75
5319910000000002,5319910000000049,45
5319910000000002,5319910000000050,140
5319910000000002,5319910000000051,405
5319910000000002,5319910000000052,65
5319910000000002,5319910000000053,160
5319910000000002,5319910000000054,15
5319910000000002,5319910000000055,45
5319910000000002,5319910000000056,85
5319910000000002,5319910000000057,245
5319910000000002,5319910000000058,395
5319910000000002,5319910000000059,130
5319910000000002,5319910000000060,210
5319910000000002,5319910000000061,105
5319910000000002,5319910000000062,40
5319910000000002,5319910000000063,15
5319910000000002,5319910000000064,4
5319910000000002,5319910000000065,10
5319910000000002,5319910000000069,70
5319910000000002,5319910000000070,65
5319910000000002,5319910000000071,75
5319910000000002,5319910000000073,15
5319910000000002,5319910000000074,125
5319910000000002,5319910000000077,15
5319910000000002,5319910000000078,40
5319910000000002,5319910000000079,15
5319910000000002,5319910000000081,20
5319910000000002,5319910000000082,90
5319910000000002,5319910000000083,175
5319910000000002,5319910000000084,4
5319910000000002,5319910000000085,45
5319910000000002,5319910000000086,60
5319910000000002,5319910000000092,15
5319910000000002,5319910000000093,55
5319910000000002,5319910000000094,15
5319910000000002,5319910000000104,4
5319910000000002,5319910000000116,20
5319910000000002,5319910000000118,4
5319910000000002,532003020000TAD1,10
5319910000000002,532003020000TAD3,10
5319910000000002,7205040000000005,10
5319910000000002,7218510000000006,10
5319910000000002,7256320000000007,10
5319910000000003,0619700100000005,15
5319910000000003,0619700100000032,15
5319910000000003,0619700100000093,4
5319910000000003,0619700100000237,15
5319910000000003,0619750120730000,15
5319910000000003,0619750121560001,10
5319910000000003,0819770100WESTNW,20
5319910000000003,1119650000001003,4
5319910000000003,1219820200000002,15
5319910000000003,1319710013121073,15
5319910000000003,1500000000000005,10
5319910000000003,5319910000000001,470
5319910000000003,5319910000000002,240
5319910000000003,5319910000000003,2485
5319910000000003,5319910000000004,865
5319910000000003,5319910000000005,460
5319910000000003,5319910000000006,1580
5319910000000003,5319910000000007,1610
5319910000000003,5319910000000008,680
5319910000000003,5319910000000009,1665
5319910000000003,5319910000000010,215
5319910000000003,5319910000000011,3165
5319910000000003,5319910000000012,690
5319910000000003,5319910000000013,220
5319910000000003,5319910000000014,940
5319910000000003,5319910000000015,65
5319910000000003,5319910000000016,180
5319910000000003,5319910000000017,340
5319910000000003,5319910000000018,35
5319910000000003,5319910000000019,345
5319910000000003,5319910000000020,115
5319910000000003,5319910000000021,45
5319910000000003,5319910000000022,125
5319910000000003,5319910000000023,140
5319910000000003,5319910000000025,40
5319910000000003,5319910000000027,10
5319910000000003,5319910000000028,30
5319910000000003,5319910000000030,25
5319910000000003,5319910000000031,30
5319910000000003,5319910000000036,15
5319910000000003,5319910000000037,35
5319910000000003,5319910000000038,10
5319910000000003,5319910000000040,10
5319910000000003,5319910000000042,60
5319910000000003,5319910000000043,40
5319910000000003,5319910000000044,70
5319910000000003,5319910000000045,30
5319910000000003,5319910000000046,70
5319910000000003,5319910000000047,120
5319910000000003,5319910000000048,15
5319910000000003,5319910000000049,10
5319910000000003,5319910000000050,160
5319910000000003,5319910000000051,460
5319910000000003,5319910000000052,110
5319910000000003,5319910000000053,105
5319910000000003,5319910000000054,30
5319910000000003,5319910000000055,15
5319910000000003,5319910000000056,70
5319910000000003,5319910000000057,320
5319910000000003,5319910000000058,75
5319910000000003,5319910000000059,20
5319910000000003,5319910000000060,130
5319910000000003,5319910000000061,15
5319910000000003,5319910000000063,35
5319910000000003,5319910000000064,20
5319910000000003,5319910000000069,135
5319910000000003,5319910000000070,10
5319910000000003,5319910000000071,120
5319910000000003,5319910000000072,15
5319910000000003,5319910000000073,30
5319910000000003,5319910000000074,265
5319910000000003,5319910000000077,15
5319910000000003,5319910000000078,55
5319910000000003,5319910000000081,35
5319910000000003,5319910000000082,135
5319910000000003,5319910000000083,285
5319910000000003,5319910000000084,60
5319910000000003,5319910000000086,120
5319910000000003,5319910000000091,10
5319910000000003,5319910000000092,25
5319910000000003,5319910000000093,40
5319910000000003,5319910000000094,30
5319910000000003,5319910000000096,10
5319910000000003,5319910000000099,30
5319910000000003,5319910000000100,10
5319910000000003,5319910000000102,45
5319910000000003,5319910000000105,4
5319910000000003,5319910000000114,20
5319910000000003,5319910000000118,10
5319910000000003,5319910000000120,40
5319910000000003,5500000000000021,10
5319910000000003,7205501000000067,15
5319910000000004,0619700100000003,15
5319910000000004,2277460200000016,4
5319910000000004,2719730000000097,35
5319910000000004,5319820100000002,10
5319910000000004,5319910000000001,460
5319910000000004,5319910000000002,110
5319910000000004,5319910000000003,325
5319910000000004,5319910000000004,3075
5319910000000004,5319910000000005,710
5319910000000004,5319910000000006,775
5319910000000004,5319910000000007,2645
5319910000000004,5319910000000008,430
5319910000000004,5319910000000009,970
5319910000000004,5319910000000010,450
5319910000000004,5319910000000011,3590
5319910000000004,5319910000000012,1065
5319910000000004,5319910000000013,210
5319910000000004,5319910000000014,820
5319910000000004,5319910000000015,220
5319910000000004,5319910000000016,135
5319910000000004,5319910000000017,285
5319910000000004,5319910000000018,10
5319910000000004,5319910000000019,295
5319910000000004,5319910000000020,185
5319910000000004,5319910000000021,45
5319910000000004,5319910000000022,220
5319910000000004,5319910000000023,115
5319910000000004,5319910000000024,25
5319910000000004,5319910000000025,60
5319910000000004,5319910000000028,45
5319910000000004,5319910000000029,35
5319910000000004,5319910000000030,15
5319910000000004,5319910000000031,45
5319910000000004,5319910000000032,20
5319910000000004,5319910000000033,30
5319910000000004,5319910000000034,15
5319910000000004,5319910000000036,10
5319910000000004,5319910000000037,10
5319910000000004,5319910000000039,140
5319910000000004,5319910000000041,50
5319910000000004,5319910000000042,35
5319910000000004,5319910000000043,90
5319910000000004,5319910000000044,260
5319910000000004,5319910000000045,20
5319910000000004,5319910000000047,175
5319910000000004,5319910000000048,85
5319910000000004,5319910000000050,495
5319910000000004,5319910000000051,780
5319910000000004,5319910000000052,130
5319910000000004,5319910000000053,185
5319910000000004,5319910000000054,60
5319910000000004,5319910000000055,15
5319910000000004,5319910000000056,270
5319910000000004,5319910000000057,295
5319910000000004,5319910000000058,80
5319910000000004,5319910000000059,150
5319910000000004,5319910000000060,70
5319910000000004,5319910000000061,80
5319910000000004,5319910000000062,15
5319910000000004,5319910000000063,55
5319910000000004,5319910000000064,10
5319910000000004,5319910000000065,10
5319910000000004,5319910000000066,15
5319910000000004,5319910000000069,235
5319910000000004,5319910000000070,4
5319910000000004,5319910000000071,90
5319910000000004,5319910000000072,10
5319910000000004,5319910000000073,100
5319910000000004,5319910000000074,250
5319910000000004,5319910000000076,4
5319910000000004,5319910000000077,35
5319910000000004,5319910000000078,35
5319910000000004,5319910000000079,15
5319910000000004,5319910000000081,95
5319910000000004,5319910000000082,160
5319910000000004,5319910000000083,80
5319910000000004,5319910000000084,20
5319910000000004,5319910000000085,40
5319910000000004,5319910000000086,155
5319910000000004,5319910000000092,110
5319910000000004,5319910000000093,20
5319910000000004,5319910000000099,20
5319910000000004,5319910000000100,20
5319910000000004,5319910000000102,15
5319910000000004,5319910000000105,30
5319910000000004,5319910000000117,15
5319910000000004,7205501000000067,35
5319910000000004,7218510000000004,20
5319910000000005,0619700100000032,20
5319910000000005,0619750121070000,10
5319910000000005,0619750121700003,10
5319910000000005,1119650000001000,20
5319910000000005,2500000000000264,10
5319910000000005,2600000026077006,4
5319910000000005,5319820100000002,30
5319910000000005,5319820100000003,30
5319910000000005,5319910000000001,390
5319910000000005,5319910000000002,370
5319910000000005,5319910000000003,170
5319910000000005,5319910000000004,1235
5319910000000005,5319910000000005,4135
5319910000000005,5319910000000006,325
5319910000000005,5319910000000007,4150
5319910000000005,5319910000000008,300
5319910000000005,5319910000000009,1310
5319910000000005,5319910000000010,270
5319910000000005,5319910000000011,3680
5319910000000005,5319910000000012,1110
5319910000000005,5319910000000013,230
5319910000000005,5319910000000014,890
5319910000000005,5319910000000015,60
5319910000000005,5319910000000016,120
5319910000000005,5319910000000017,295
5319910000000005,5319910000000018,10
5319910000000005,5319910000000019,140
5319910000000005,5319910000000020,260
5319910000000005,5319910000000021,55
5319910000000005,5319910000000022,145
5319910000000005,5319910000000023,240
5319910000000005,5319910000000024,30
5319910000000005,5319910000000025,30
5319910000000005,5319910000000026,15
5319910000000005,5319910000000027,10
5319910000000005,5319910000000028,105
5319910000000005,5319910000000029,10
5319910000000005,5319910000000030,20
5319910000000005,5319910000000031,95
5319910000000005,5319910000000035,4
5319910000000005,5319910000000037,4
5319910000000005,5319910000000038,15
5319910000000005,5319910000000041,40
5319910000000005,5319910000000042,4
5319910000000005,5319910000000043,50
5319910000000005,5319910000000044,200
5319910000000005,5319910000000045,35
5319910000000005,5319910000000047,165
5319910000000005,5319910000000048,70
5319910000000005,5319910000000050,275
5319910000000005,5319910000000051,1025
5319910000000005,5319910000000052,165
5319910000000005,5319910000000053,180
5319910000000005,5319910000000054,85
5319910000000005,5319910000000055,4
5319910000000005,5319910000000056,90
5319910000000005,5319910000000057,110
5319910000000005,5319910000000058,170
5319910000000005,5319910000000059,100
5319910000000005,5319910000000060,230
5319910000000005,5319910000000061,95
5319910000000005,5319910000000062,10
5319910000000005,5319910000000064,4
5319910000000005,5319910000000065,25
5319910000000005,5319910000000068,20
5319910000000005,5319910000000069,150
5319910000000005,5319910000000071,115
5319910000000005,5319910000000073,40
5319910000000005,5319910000000074,165
5319910000000005,5319910000000075,20
5319910000000005,5319910000000077,20
5319910000000005,5319910000000078,65
5319910000000005,5319910000000079,55
5319910000000005,5319910000000081,75
5319910000000005,5319910000000082,35
5319910000000005,5319910000000083,170
5319910000000005,5319910000000084,25
5319910000000005,5319910000000086,40
5319910000000005,5319910000000091,35
5319910000000005,5319910000000092,10
5319910000000005,5319910000000093,10
5319910000000005,5319910000000094,15
5319910000000005,5319910000000100,15
5319910000000005,5319910000000104,15
5319910000000005,5319910000000105,115
5319910000000005,5319910000000107,20
5319910000000005,5319910000000112,20
5319910000000005,5319910000000114,10
5319910000000005,5319910000000118,4
5319910000000005,7200460001103010,15
5319910000000005,7204980000000124,20
5319910000000005,7214220000000137,10
5319910000000005,7214620026163068,15
5319910000000005,7218510000000004,15
5319910000000005,7218510000000007,10
5319910000000005,72563500NRENOCBD,10
5319910000000005,7272150000MEM017,10
5319910000000006,1119650000001047,30
5319910000000006,2500000000000006,20
5319910000000006,5300000000000060,15
5319910000000006,5319820100000002,25
5319910000000006,5319910000000001,240
5319910000000006,5319910000000002,145
5319910000000006,5319910000000003,250
5319910000000006,5319910000000004,535
5319910000000006,5319910000000005,325
5319910000000006,5319910000000006,2675
5319910000000006,5319910000000007,1890
5319910000000006,5319910000000008,425
5319910000000006,5319910000000009,1480
5319910000000006,5319910000000010,195
5319910000000006,5319910000000011,3525
5319910000000006,5319910000000012,780
5319910000000006,5319910000000013,230
5319910000000006,5319910000000014,1180
5319910000000006,5319910000000015,45
5319910000000006,5319910000000016,140
5319910000000006,5319910000000017,435
5319910000000006,5319910000000018,35
5319910000000006,5319910000000019,130
5319910000000006,5319910000000020,235
5319910000000006,5319910000000021,10
5319910000000006,5319910000000022,125
5319910000000006,5319910000000023,230
5319910000000006,5319910000000024,70
5319910000000006,5319910000000025,15
5319910000000006,5319910000000026,15
5319910000000006,5319910000000027,40
5319910000000006,5319910000000028,35
5319910000000006,5319910000000029,15
5319910000000006,5319910000000031,65
5319910000000006,5319910000000038,20
5319910000000006,5319910000000040,10
5319910000000006,5319910000000041,10
5319910000000006,5319910000000042,30
5319910000000006,5319910000000043,45
5319910000000006,5319910000000044,190
5319910000000006,5319910000000045,10
5319910000000006,5319910000000046,20
5319910000000006,5319910000000047,110
5319910000000006,5319910000000048,60
5319910000000006,5319910000000050,185
5319910000000006,5319910000000051,485
5319910000000006,5319910000000052,65
5319910000000006,5319910000000053,160
5319910000000006,5319910000000054,30
5319910000000006,5319910000000055,15
5319910000000006,5319910000000056,10
5319910000000006,5319910000000057,100
5319910000000006,5319910000000058,15
5319910000000006,5319910000000059,90
5319910000000006,5319910000000060,150
5319910000000006,5319910000000061,10
5319910000000006,5319910000000063,20
5319910000000006,5319910000000066,10
5319910000000006,5319910000000068,20
5319910000000006,5319910000000069,40
5319910000000006,5319910000000071,60
5319910000000006,5319910000000073,45
5319910000000006,5319910000000074,60
5319910000000006,5319910000000075,15
5319910000000006,5319910000000077,15
5319910000000006,5319910000000079,40
5319910000000006,5319910000000081,15
5319910000000006,5319910000000082,60
5319910000000006,5319910000000083,10
5319910000000006,5319910000000084,35
5319910000000006,5319910000000085,45
5319910000000006,5319910000000086,30
5319910000000006,5319910000000093,30
5319910000000006,5319910000000094,35
5319910000000006,5319910000000097,15
5319910000000006,5319910000000098,15
5319910000000006,5319910000000103,4
5319910000000006,5319910000000106,15
5319910000000006,5319910000000113,35
5319910000000006,5319910000000114,15
5319910000000006,5319910000000118,15
5319910000000006,7204980000000094,15
5319910000000006,7205040000000013,15
5319910000000006,7218510000000007,25
5319910000000006,72563500NWOFRENO,20
5319910000000006,7272150000MEM011,10
5319910000000007,0419730100000150,20
