id,lng,lat
3619820100002002,-73.9572363458,40.7139678223
3619820100002001,-73.9470967683,40.728981405
3619820100002044,-73.9014172328,40.641240462
3419820000000162,-74.0824615219,39.921283374
3419820000000172,-74.2961364694,39.8829669998
3419820000000173,-74.1727696354,39.8702225568
3419820000000169,-74.1535898854,39.9967421944
3619820100002046,-73.8953701101,40.6665517935
3419820000000170,-74.1611129891,39.9606227682
3419820000000171,-74.1872794427,39.9326946675
3419820000000174,-74.3253342048,40.1449483053
3619820100002047,-73.8812376118,40.6839117248
3419820000000167,-74.1203700599,40.041578545
3419820000000166,-74.1018716545,40.0734621337
3619820100003014,-73.9018208164,40.7065120309
3619820100003024,-73.8347127376,40.6403322528
3619820100003018,-73.8476514156,40.7214333266
3619820100003010,-73.8759849638,40.7410475709
3619820100003019,-73.8286259346,40.7080199602
3619820100003036,-73.8186923523,40.7264122612
3619820100003046,-73.8456589034,40.7797279723
3619820100003027,-73.7730275263,40.6720874656
3619820100003029,-73.7631524652,40.691212162
3619820100003041,-73.7266744941,40.735394465
7269880000000089,-74.0569860396,41.6382367218
7269880000000090,-74.2701071274,41.6805564819
3619820100010001,-73.4303049559,40.8911184988
3619820100010005,-73.3060195663,40.9065557856
3619820100010004,-73.3395364864,40.8622927829
3619820100010007,-73.1856755649,40.8681678538
3619820100003031,-73.7939882848,40.7043673553
3619820100010024,-73.114484017,40.9236219353
3619820100010025,-73.0267561462,40.9341927107
3619820100010023,-73.0781865353,40.8681269732
3619820100010026,-72.982076499,40.8816001362
3619820100003023,-73.8166083374,40.6752584275
3619820100003007,-73.8853067441,40.7573523134
3619820100010016,-73.3424287037,40.6716813532
3619820100010002,-73.4000712438,40.8361479072
3619820100003015,-73.8730404205,40.6993261134
3619820100010003,-73.4160518058,40.793208798
3619820100003021,-73.8557656653,40.6887626037
3619820100010013,-73.3949819974,40.7425737147
3619820100010015,-73.3761604533,40.6931972907
3619820100010018,-73.1877463221,40.7330633815
3619820100010014,-73.4060857724,40.6843624991
3619820100010020,-73.0828154723,40.7455176307
3619820100010017,-73.2611044651,40.7019637769
3619820100010012,-73.3224879473,40.750664722
3619820100010019,-73.1087004374,40.7883047656
3619820100010006,-73.3140328093,40.8209940726
3619820100010008,-73.2048458105,40.8191363138
3619820100010009,-73.2543466295,40.7784591495
3619820100010021,-72.9965414981,40.7724604246
3619820100010022,-73.0610802613,40.8253190856
3619820100010011,-73.1878552831,40.7778477273
3619820100003020,-73.8309463706,40.694545576
3619820100003022,-73.8469841056,40.6755883693
7269880000000088,-74.0447772821,41.7440160001
3619820100005015,-74.1880038653,40.5276830422
3619820100005014,-74.1901522766,40.5596747071
3619820100005008,-74.1414634815,40.6266385514
3619820100005017,-74.2314270477,40.5247114114
3619820100005016,-74.2077869541,40.5402866043
3619820100005005,-74.0794622055,40.591691187
3619820100005011,-74.1042160742,40.571289964
3619820100005007,-74.1252676837,40.6168792681
3619820100005001,-74.0870949349,40.6411027709
3619820100003001,-73.9264605634,40.7383119501
3619820100003052,-73.8792265967,40.5656466781
3619820100003002,-73.9375371642,40.7562064356
3619820100003004,-73.926507361,40.7706870552
3619820100003033,-73.7414194755,40.7153990661
3619820100003028,-73.7404507532,40.6845168914
3619820100003042,-73.7110497906,40.7459255549
3619820100003032,-73.7611318121,40.7106402917
3619820100003049,-73.8086320883,40.7116163359
3619820100003035,-73.8024738976,40.7284096159
3619820100003039,-73.7726914728,40.7633624912
3619820100003005,-73.9045575635,40.7795109805
3619820100005012,-74.1230184179,40.5558682519
3619820100003051,-73.7906047867,40.5929387356
3619820100005004,-74.0878603493,40.6179174565
3619820100005003,-74.1080655021,40.6305696129
3619820100003011,-73.892099995,40.7383591939
3619820100003013,-73.8800465323,40.718285601
3619820100005013,-74.1506877502,40.5509268385
3619820100005010,-74.167056315,40.5999736582
3619820100005009,-74.1649587577,40.6296626035
3619820100005006,-74.1331864417,40.5861201124
3619820100005002,-74.0731411078,40.6188812673
3619820100002045,-73.8768290508,40.65951776
3619820100002016,-73.9136242472,40.6766517398
3619820100003012,-73.9000406604,40.7248453689
3619820100003009,-73.862183704,40.7524862162
3619820100003017,-73.8588649755,40.7413600858
3619820100003016,-73.8633763774,40.7261421677
3419820000000152,-74.4951449188,40.9867951225
3419820000000150,-74.4185046587,40.9169146129
3419820000000151,-74.493807041,40.8969318372
3419820000000149,-74.3915168047,40.8617770378
3419820000000158,-74.4731234631,40.8510996123
3419820000000161,-74.5342086491,40.905786567
3419820000000148,-74.3992417523,40.8074268424
3419820000000147,-74.4915884664,40.7960109084
3419820000000145,-74.4805553135,40.7214687961
3419820000000153,-74.5686519997,40.8917084679
3419820000000154,-74.5839648613,40.8477140648
3419820000000155,-74.6525613631,40.8897122761
3419820000000146,-74.4049601138,40.7518568707
3419820000000159,-74.3134209439,40.9747699997
3419820000000214,-74.5938558088,41.0856185055
3619820100007004,-74.0334747192,41.2345461208
3619820100007003,-74.1072403958,41.1403599172
3619820100007002,-73.9751740805,41.1312752758
3619820100007001,-73.9574997859,41.0521192452
3619820100006008,-73.754818001,41.0220427893
3419820000000031,-73.978792407,40.8435490848
3419820000000023,-73.9566133031,40.9320006802
3619820100003037,-73.8326362893,40.7439898889
3619820100003008,-73.8716481153,40.7726561621
3619820100003048,-73.8289134897,40.7610207442
3619820100003025,-73.7692328289,40.654462415
3619820100003047,-73.8095431914,40.7683514824
3619820100003045,-73.8167198315,40.7881072075
36198203LOWERHUD,-73.9058469216,41.5946639959
36198203LOWERTAC,-73.7491083537,41.6253499195
3419820000000053,-74.216878009,40.7542166541
3419820000000041,-74.1571891295,40.8192415532
3419820000000044,-74.292642525,40.8654600572
7256720000000122,-74.4509095758,41.3381421804
7256720000000127,-74.2821568053,41.2236606597
7256720000000128,-74.2417077153,41.3465424015
7256720000000126,-74.2806673859,41.4203397021
7256720000000123,-74.4113609341,41.5084832103
7256720000000121,-74.6299364468,41.4191190967
7256720000000132,-74.0914757918,41.4320092096
7256720000000131,-74.0792823597,41.3200694119
7256720000000129,-74.1955619738,41.3018411712
7256720000000137,-74.2456444075,41.5556960407
7256720000000136,-74.1111984599,41.5515806421
7256720000000133,-74.1113693961,41.4840643517
7256720000000130,-74.1678932288,41.3443229323
7256720000000134,-74.0239258207,41.4991804644
7256720000000124,-74.4204937083,41.4456427449
7256720000000125,-74.3680943649,41.4605051159
7256720000000135,-74.0207583078,41.5518544603
3419820000000027,-74.1624363075,40.9981025321
3419820000000014,-74.1110105953,41.0223857942
3419820000000012,-74.0425932521,40.9907417347
3419820000000026,-73.9936406841,41.0089022494
3419820000000032,-73.9918216817,40.9496877002
3619820100006016,-73.8093687156,41.2775041917
3619820100006002,-73.8631848542,40.9463867987
3619820100006009,-73.8323845566,41.0321866447
3619820100006004,-73.7835622495,40.9306422742
3619820100006005,-73.7613245289,40.9645364313
3619820100006006,-73.6866386785,40.989352043
3619820100006001,-73.8214911439,40.9090611114
3619820100006017,-73.8965207647,41.2646884416
3619820100006018,-73.9176179987,41.2891003863
3619820100006010,-73.803040701,41.114250494
3619820100006012,-73.8467306293,41.1573989476
3619820100006011,-73.7306227361,41.1610365625
3619820100006013,-73.6721419977,41.2211791931
3619820100006014,-73.5857301487,41.2698230509
3619820100006015,-73.7243363747,41.307952808
3619820100006003,-73.8133916946,40.9537004216
3619820100006007,-73.718978696,41.0221615568
3419820000000010,-74.0004426699,40.9220269198
3419820000000038,-74.1723186726,40.7362530391
3419820000000051,-74.2131681135,40.7634194793
3419820000000054,-74.2348545277,40.7682348664
3419820000000004,-73.9654248159,40.8889506293
3419820000000030,-74.0050575864,40.8849403661
3419820000000005,-74.0233238984,40.8930126317
3419820000000013,-74.0515277575,41.0386696803
3419820000000021,-74.071189567,40.9455577569
3419820000000025,-74.1177136271,40.9357588212
3419820000000015,-74.1165557274,40.975040188
3419820000000033,-74.122790394,41.0613273527
3419820000000024,-74.0295151452,40.9399971965
3419820000000029,-74.112166304,40.9067403245
3419820000000008,-74.077967907,40.9009696182
3419820000000022,-74.0445242408,40.8965100641
3419820000000006,-74.0785336582,40.8718413392
3419820000000002,-74.0676819048,40.8397729073
3419820000000020,-74.1083294323,40.8791096471
3419820000000007,-74.043496981,40.8591704949
3419820000000001,-74.1160094218,40.7933086437
3419820000000016,-74.0939791237,40.818952902
3419820000000017,-73.9945791481,40.8202473097
3419820000000018,-74.0166671755,40.8405614585
3419820000000019,-73.9927168341,40.8564928344
3419820000000003,-73.9721419816,40.8388988612
3419820000000009,-73.9381746367,40.9771965037
3419820000000011,-74.2236522523,41.0192133478
3419820000000028,-74.1860615515,41.0817698359
3419820000000060,-74.2694713176,40.7911147109
3419820000000059,-74.2441476883,40.7844515345
3419820000000061,-74.3240333378,40.739478001
3419820000000040,-74.2665650681,40.7397771031
3419820000000042,-74.2344473829,40.8472517932
3419820000000046,-74.2298824255,40.741881496
3419820000000036,-74.1730333833,40.7574650522
3419820000000050,-74.2376830322,40.7252504011
3419820000000156,-74.7351417474,40.8642897131
3419820000000240,-74.8931971624,40.8391397647
3419820000000034,-74.1634348831,40.77280015
3419820000000049,-74.225417999,40.7230337478
3419820000000047,-74.2132970278,40.7098794154
3419820000000045,-74.1807647942,40.7698123913
3419820000000035,-74.1953238561,40.7387457772
3419820000000037,-74.199815142,40.7202166426
3419820000000056,-74.1824025136,40.8233931666
3419820000000055,-74.1979453818,40.7946113983
3419820000000057,-74.1619362208,40.7949335743
3419820000000058,-74.2110848971,40.8255414771
3419820000000048,-74.1558398094,40.7071956216
3419820000000052,-74.2067752267,40.7749488025
3419820000000043,-74.3249613683,40.7927375283
3619820100004010,-73.9044063304,40.8498502993
3619820100004023,-73.9071437129,40.8649975145
3619820100004005,-73.90235422,40.8275166318
3619820100004009,-73.9003260587,40.8427399939
3619820100004012,-73.8885644815,40.8357488451
3619820100004006,-73.9145715276,40.8322605281
3619820100004013,-73.8847993342,40.845354687
3619820100004022,-73.8995377456,40.858156491
3619820100004025,-73.8901810573,40.8676779604
3619820100004024,-73.8960272073,40.8756842673
3619820100004026,-73.911871422,40.882578216
3419820000000216,-74.5553545242,41.2204779063
3419820000000215,-74.7880658927,41.1636033864
3419820000000213,-74.6838716244,40.9491607459
3419820000000217,-74.7472466609,40.9931843271
3619820100004030,-73.8589510937,40.8821661921
3619820100004007,-73.9239720648,40.8295344069
3619820100004008,-73.9261464255,40.837854075
3619820100004036,-73.8191014189,40.8247699726
3619820100004011,-73.9159838609,40.8525407438
3619820100004034,-73.8112484635,40.8685423299
3619820100004014,-73.8722644774,40.8341520704
3619820100004027,-73.893316927,40.8967013566
3619820100004029,-73.8521863338,40.8978454185
3619820100004001,-73.9184422041,40.8087021422
3619820100004004,-73.9128546718,40.8182581641
3619820100004033,-73.836729546,40.8808590431
3619820100004016,-73.8614681021,40.8205676289
3619820100004015,-73.8696368419,40.8279143278
3619820100008002,-73.6713602893,41.4786569509
3619820100008001,-73.6671165366,41.3959395025
3619820100008003,-73.8766948403,41.4099530107
